RECORD CONTROL NUMBER,LICENSEE NAME,ABC LICENSE #,PHYSICAL ADDRESS,CITY,STATE,ZIP,CHARGES,NUMBER OF CHARGES,REPEAT ABC OFFENSE?,REGION,DISPOSITION METHOD,VIOLATION DATE,DECISION DATE,DISPOSITION DATE,SUSPENSION (DAYS),CIVIL PENALTY ($),MANDATORY SUSP. W/ CIVIL PENALTY (DAYS),PROBATION (MONTHS),REVOKED (Y/N),DISMISSED (Y/N),OTHER
288,HELENS RESTAURANT,70903,2527 W MAIN ST,RICHMOND,VA,23220,ALLOWED CONSUMPTION OF AB IN OTHER THAN DINING AREAS,1,N,RICHMOND,INITIAL HEARING,5/7/2010,10/13/2010,11/16/10,,,,,,Y,DISMISSED
240,MARTINI KITCHEN AND BUBBLE BAR,39542,1911 W MAIN ST,RICHMOND,VA,23220,CEASES TO QUALIFY AS A RESTAURANT- GROSS RECEIPTS LESS THAT 45% of MB SALES,1,Y,RICHMOND,INITIAL HEARING,8/31/2009,9/14/2010,10/18/10,20," $ 2,000.00 ",7,,,,
51,EMILIOS AUTHENTIC TAPAS,76642,1847 WEST BROAD ST,RICHMOND,VA,23220,"FAILED TO REPORT CHANGES IN OWNERSHIP; OWNER CONVICTED OF OFFENSE MANUFACTURE, TRANS., POSS. USE OR SALE OF AB",2,N,RICHMOND,INITIAL HEARING,12/9/2009,6/24/2010,07/28/10,,,,,,Y,DISMISSED
678,DOUBLETREE RICHMOND DOWNTOWN,44934,301 W FRANKLIN STREET,RICHMOND,VA,23220,FAILED TO TIMELY SUBMIT TO THE BOARD THE ANNUAL REVIEW REPORT,1,Y,RICHMOND,CONSENT SETTLEMENT,1/31/2011,,05/16/11,, $ 500.00 ,,,,,
686,HELENS RESTAURANT,70903,2527 W. BROAD STREET,RICHMOND,VA,23220,"ILLEGALLY POSSESSED, DISTRIBUTED, SOLD OR USED OR KNOWINGLY ALLOWED AN EMPLOYEE OR AGENT TO ILLEGALLY POSSESS, DISTRIBUTE, SELL OR USE MARIJUANA OR OTHER CONTROLLED SUBSTANCES",1,N,RICHMOND,APPEAL HEARING,2/11/2010,12/14/2010,05/19/11,7," $ 2,500.00 ",7,,,,
126,BOGARTS RESTAURANT,53618,1903 W CARY ST,RICHMOND,VA,23220,KEPT OR ALLOWED TO BE KEPT AB NOT AUTHORIZED TO SELL ON PREMISES; REFILLED BOTTLES,2,N,RICHMOND,INITIAL HEARING,2/17/2010,7/16/2010,08/19/10,7, $ 500.00 ,,,,Y ,1 CHARGE DISMISSED
497,THE CELLAR DOOR,65764,1600 MONUMENT AVENUE,RICHMOND,VA,23220,PERMITTED CONSUMPTION AFTER 12 AM; MADE GIFTS OF A/B TO PERSONS.,2,N,RICHMOND,CONSENT SETTLEMENT,12/10/2010,,02/10/11,," $ 2,000.00 ",,,,,
145,HPERLINK CAFÉ,27731,814 W GRACE ST,RICHMOND,VA,23220,PURCHASE AB FROM PERSON OTHER THAN MANUFACTURER; REFILLED BOTTLES;FAIL TO KEEP RECORDS,3,Y,RICHMOND,INITIAL HEARING,1/28/2010,7/19/2010,08/24/10,25," $ 2,000.00 ",10,,,,
218,MID TOWN CITGO,51224,1642 W. BROAD STREET,RICHMOND,VA,23220,UNDER AGED BUYER,1,N,RICHMOND,OFFER IN COMPROMISE,3/10/2010,,10/08/10,," $ 2,000.00 ",,,,,
326,CALIENTE,26594,2922 PARK AVE,RICHMOND,VA,23221,UNDER AGED BUYER,1,N,RICHMOND,INITIAL HEARING,6/8/2010,10/21/2010,12/01/10,25," $ 2,000.00 ",,,,,
146,MOSHI MOSHI,48822,3321 W CARY STREET,RICHMOND,VA,23221,UNDER AGED BUYER,1,N,RICHMOND,OFFER IN COMPROMISE,6/8/2010,,08/25/10,," $ 1,000.00 ",7,,,,"SUSPENSION TO START ON Nov. 22, 2010"
605,GOAL POST,18992,2400 NORTH AVENUE,RICHMOND,VA,23222,CEASES TO QUALIFY AS A RESTAURANT,1,Y,RICHMOND,OFFER IN COMPROMISE,10/31/2010,,03/31/11,25," $ 1,000.00 ",,,,,
431,GLENNS FRIENDS,48675,1509 CHAMBERLAYNE AVE,RICHMOND,VA,23222,FAILED TO TIMELY SUBMIT MBAR,1,Y,RICHMOND,INITIAL HEARING,7/13/2010,12/1/2010,01/11/11,7, $ 500.00 ,,,,,
466,7 ELEVEN STORE 25644 A,64406,2308 CHAMBERLYNE,RICHMOND,VA,23222,UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,12/3/2010,,01/26/11,," $ 2,000.00 ",,,,,
478,EXXON FOOD MART,67211,2607 CHAMBERLAYNE AVE.,RICHMOND,VA,23222,UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,12/3/2010,,02/01/11,," $ 2,000.00 ",,,,,
479,BP FOOD MART,60787,2931 CHAMBERLAYNE AVE.,RICHMOND,VA,23222,UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,12/3/2010,,02/02/11,," $ 2,000.00 ",,,,,
130,WONDERLAND,34836,1727 E MAIN ST,RICHMOND,VA,23223,CEASES TO QUALIFY AS A RESTAURANT,1,N,RICHMOND,INITIAL HEARING,2/18/2010,7/16/2010,08/19/10,,,,,,Y,
541,HONEY WYTHES ALL AMERICAN CAFÉ,29410,2116 E MAIN ST,RICHMOND,VA,23223,CEASES TO QUALIFY AS A RESTAURANT,1,N,RICHMOND,INITIAL HEARING,7/31/2010,1/19/2011,02/24/11,7," $ 1,000.00 ",,12,,,
98,25TH STREET BAR AND GRILL,59474,412 NORTH 25TH STREET,RICHMOND,VA,23223,CEASES TO QUALIFY AS A RESTAURANT- GROSS RECEIPTS LESS THAT 45% of MB SALES,1,Y,RICHMOND,APPEAL HEARING,11/30/2009,4/28/2010,08/11/10,,,,,,,APPLICATION - LICENSE REFUSED
646,SHOTZ,65636,1719 E MAIN ST,RICHMOND,VA,23223,CHARACTERISTICS OF THE FOOD BUSINESS CONDUCTED UPON THE PREMISES ARE SUCH THAT THE ESTABLISHMENT CEASES TO QUALIFY AS A RESTAURANT,1,N,RICHMOND,INITIAL HEARING,12/31/2010,3/22/2011,04/26/11,,,,,,,APPLICATION - GRANTED
5,POSH,27476,1713 E MAIN STREET,RICHMOND,VA,23223,DENIED AGENTS ACCESS TO PREMISES,1,N,RICHMOND,INITIAL HEARING,11/28/2009,5/17/2010,07/06/10,7, $ 750.00 ,,,,,
172,360 EXPRESS MART & DELI,61598,1912 MECHANICSVILLE TPKE,RICHMOND,VA,23223,FAILED TO HAVE DESIGNATED MANAGER ON DUTY,1,N,RICHMOND,CONSENT SETTLEMENT,8/5/2010,,09/09/10,," $ 1,000.00 ",,,,,
339,MOSBY EXPRESS MARKET & DELI,64880,715 MOSBY ST,RICHMOND,VA,23223,FAILED TO QUALIFY AS A RESTAURANT; PEACE & GOOD ORDER; GRANTING LICENSE DETRIMENTAL TO LOCALITY; AFFECTS REAL PROPERTY VALUES; SO LOCATED TO CHURCH,5,N,RICHMOND,INITIAL HEARING,5/26/2010,10/27/2010,12/02/10,,,,,,Y,"APPLICATION - LICENSE DENIED; 2 OBJECTIONS W/DRAWN, 1 OBJECTION DISMISSED"
532,POSH,27476,1713 E. MAIN STREET,RICHMOND,VA,23223,FAILED TO QUALIFY AS A RESTAURANT-GROSS RECEIPTS LESS THAT 45% OF MB SALES (2 CHGS); FAILED TO PURCHASE A/B OTHER THAN CASH;FAILED TO TIMELY SUBMIT MBAR; FINANCIAL RESPONSIBILITY; ATTEMPTED TO DEFRAUD BOARD,6,Y,RICHMOND,OFFER IN COMPROMISE,10/31/2010,,02/15/11,," $ 7,500.00 ",30,12,,,CHG 6 DISMISSED
341,VISION,60007,1718 E. MAIN ST.,RICHMOND,VA,23223,FAILED TO QUALIFY AS RESTAURANT - GROSS RECEIPTS LESS THEN 45% OF GROSS SALES OF MB,1,Y,RICHMOND,CONSENT SETTLEMENT,5/24/2010,,12/06/10,," $ 1,000.00 ",,,,,
634,FALLOUT,49853,117 N. 18th STREET,RICHMOND,VA,23223,LICENSEE ALLOWED PROHIBITED CONDUCT UPON THE LICENSED PREMISES,1,N,RICHMOND,OFFER IN COMPROMISE,1/1/2011,,04/21/11,," $ 1,000.00 ",,,,,
693,BUFFINGTON'S,67386,2824 E BROAD ST,RICHMOND,VA,23223,PLACE TO BE OCCUPIED IS SO LOCATED THAT VIOLATIONS OF ABC ACT RELATING TO PEACE AND GOOD ORDER WOULD RESULT; PLACE TO BE OCCUPIED IS SO LOCATED WITH RESPECT TO RESIDENTIAL AREA THAT OPERATION ADVERSELY AFFECT REAL PROPERTY VALUES,2,N,RICHMOND,INITIAL HEARING,3/7/2011,4/14/2011,05/20/11,,,,,,,APPLICATION - OBJECTIONS WITHDRAWN
94,HEART & SOUL CAFÉ,64249,119 N 18TH ST,RICHMOND,VA,23223,SO LOCATED- ADVERSELY AFFECT PROPERTY VALUES; KEPT AB WHILE APP PENDING; SO LOCATED- PEACE & GOOD ORDER,3,N,RICHMOND,INITIAL HEARING,3/29/2010,7/9/2010,08/11/10,,,,,,,APPLICATION - GRANTED
356,CLAY STREET MARKET,74287,501 N. 30TH STREET,RICHMOND,VA,23223,SOLD AB TO INTOXICATED PATRON; FAILURE TO COMPLY WITH RESTRICTION OF LICENSE,2,N,RICHMOND,OFFER IN COMPROMISE,10/13/2010,,12/10/10,," $ 2,500.00 ",5,,,,
284,ALLEY KATZ,71368,10 WALNUT ALLEY,RICHMOND,VA,23223,UNDER AGED BUYER; CONSUMPTION OF ABS BY PERSON LESS THAN 21,2,N,RICHMOND,APPEAL HEARING,7/11/2001,2/11/2010,11/18/10,,,,,,Y,WRITTEN WARNING
730,LA BAMBA RESTAURANT,44689,3111 BROAD ROCK BOULEVARD,RICHMOND,VA,23224,UNDER AGED BUYER,1,Y,RICHMOND,CONSENT SETTLEMENT,4/13/2011,,06/08/11,," $ 2,000.00 ",,,,,
498,TURNER ROAD MILLER MART,39626,2910 TURNER ROAD,RICHMOND,VA,23224,UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,11/30/2010,,02/10/11,," $ 2,000.00 ",,,,,
407,CROAKERS SPOT,63454,1020 HULL STREET,RICHMOND,VA,23224,UNDER AGED BUYER,1,N,RICHMOND,OFFER IN COMPROMISE,11/3/2010,,01/10/11,," $ 1,500.00 ",,,,,
563,CARENAS JAMAICAN GRILLE,44534,7102 MIDLOTHIAN TURNPIKE,RICHMOND,VA,23225,FAILED TO TIMELY SUBMIT MBAR,1,N,RICHMOND,CONSENT SETTLEMENT,12/1/2010,,03/16/00,, $ 500.00 ,,,,,
664,7 ELEVEN STORE 1086-B,66293,321 LIBBIE AVE.,RICHMOND,VA,23226,UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,4/5/2011,,05/06/11,," $ 2,000.00 ",,,,,
26,WESTWOOD PHARMACY,77722,5823 PATTERSON AVE,RICHMOND,VA,23226,UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,6/16/2010,,07/21/10,," $ 2,000.00 ",,,,,
27,GROVE & LIBBIE,29573,5711 GROVE AVE,RICHMOND,VA,23226,UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,6/8/2010,,07/21/10,," $ 2,000.00 ",,,,,
450,GETTY MART,23226,7000 THREE CHOPT ROAD,RICHMOND,VA,23226,UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,12/3/2010,,01/21/11,," $ 2,000.00 ",,,,,
13,PHO 79,26199,6909 STAPLES MILL RD,RICHMOND,VA,23228,UNDER AGED BUYER,1,Y,RICHMOND,INITIAL HEARING,2/2/2010,6/7/2010,7/13/2010,25," $ 2,000.00 ",,,,,
365,THE TRIPLE,73585,3306 W. BROAD ST.,RICHMOND,VA,23230,FAILED TO QUALIFY AS RESTAURANT - GROSS RECEIPTS LESS THEN 45% OF GROSS SALES OF MB,1,Y,RICHMOND,CONSENT SETTLEMENT,8/31/2010,,12/22/10,," $ 1,000.00 ",,,,,
20,SHULAS 2 AND THE CYPRESS GRILL,11737,6624 W BROAD ST,RICHMOND,VA,23230,FAILED TO TIMELY SUBMIT MBAR,1,Y,RICHMOND,CONSENT SETTLEMENT,4/12/2010,,7/6/2010,, $ 500.00 ,,,,,
628,BP AIRPORT,66214,5101 S LABURNUM AVE.,RICHMOND,VA,23231,UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,3/3/2011,,04/15/11,25,,,,,,
650,IRON BRIDGE TEXACO,31831,6437 IRON BRIDGE ROAD,RICHMOND,VA,23234,UNDER AGED BUYER,1,Y,RICHMOND,CONSENT SETTLEMENT,12/30/2010,,05/03/11,," $ 2,000.00 ",,,,,
704,7 ELEVEN STORE 2515 16222 H,11386,5549 BELMONT ROAD,RICHMOND,VA,23234,UNDER AGED BUYER,1,Y,RICHMOND,OFFER IN COMPROMISE,11/30/2010,,05/31/11,," $ 5,000.00 ",,,,,
19,WAWA FOOD MARKETS #673,12436,6001 IRONBRIDGE RD,RICHMOND,VA,23234,UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,5/5/2010,,7/6/2010,," $ 2,000.00 ",,,,,
589,COME AND GO FOOD MARKET,63712,2413 JEFFERSON DAVID HWY,RICHMOND,VA,23234,UNDER AGED BUYER,1,N,RICHMOND,INITIAL HEARING,10/27/2010,2/22/2011,03/29/11,25," $ 2,000.00 ",,,,,
160,7 ELEVEN STORE 2515 15891 H,8606,320 N ARCH RD,RICHMOND,VA,23236,UNDER AGED BUYER,1,Y,RICHMOND,CONSENT SETTLEMENT,5/5/2010,,08/30/10,," $ 2,000.00 ",,,,,
778,MEXICO LINDO MINI MARKET INC,45635,7411 JEFFERSON DAVIS HIGHWAY,RICHMOND,VA,23237,UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,4/19/2011,,06/28/11,25,,,,,,
652,TRAVEL MART,9989,2311 WILLIS RD,RICHMOND,VA,23237,UNDER AGED BUYER,1,N,RICHMOND,INITIAL HEARING,12/29/2010,3/23/2011,05/04/11,30," $ 3,000.00 ",10,,,,
22,NUEVO AMANCER LATIO MARKET,32079,6515 JEFFERSON DAVIS HWY,RICHMOND,VA,23237,UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,5/19/2010,,7/15/2010,," $ 2,000.00 ",,,,,
277,TIENDA LA MIGUELENA,29575,6701 JEFFERSON DAVIS HWY,RICHMOND,VA,23237,UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,9/2/2010,,11/08/10,25,,,,,,
310,RITE AID PHARMACY #1630,40969,4205 BEULAH ROAD,RICHMOND,VA,23237,UNDER AGED BUYER,1,Y,RICHMOND,CONSENT SETTLEMENT,8/31/2010,,11/12/10,," $ 2,000.00 ",,,,,
474,NUEVO AMANCER LATINO MARKET,32079,6515 JEFFERSON DAVIS HWY,RICHMOND,VA,23237,UNDER AGED BUYER,1,Y,RICHMOND,INITIAL HEARING,7/20/2010,12/22/2010,01/28/11,30," $ 3,000.00 ",10,,,,
402,SPENCERS,75464,4000 KINGSLAND ROAD,RICHMOND,VA,23237,UNDER AGED BUYER,1,Y,RICHMOND,OFFER IN COMPROMISE,7/20/2010,,01/10/11,," $ 3,000.00 ",3,,,,
199,QUAKER STEAK & LUBE,64689,8000 W BROAD ST,RICHMOND,VA,23294,ALLOWED INTOXICATED PERSON TO LOITER,1,N,RICHMOND,CONSENT SETTLEMENT,8/4/2010,,09/28/10,, $ 500.00 ,,,,,
779,7 ELEVEN STORE 34015-A,66288,9500 W BROAD STREET,RICHMOND,VA,23294,UNDER AGED BUYER,1,N,RICHMOND,CONSENT SETTLEMENT,5/10/2011,,06/29/11,," $ 2,000.00 ",,,,,
579,RED LOBSTER RESTAURANT #251,23165,8009 W BROAD ST,RICHMOND,VA,23294,UNDER AGED BUYER,1,Y,RICHMOND,CONSENT SETTLEMENT,2/7/2011,,03/21/11,," $ 2,000.00 ",,,,,
606,SAKURA JAPANESE RESTAURANT,19224,9008 W. BROAD STREET,RICHMOND,VA,23294,UNDER AGED BUYER,1,Y,RICHMOND,OFFER IN COMPROMISE,2/7/2011,,03/31/11,," $ 3,300.00 ",,,,,OWNER TO TAKE MART
190,RACEWAY FOOD MART,39285,13028 CARROLLTON BLVD,CARROLLTON,VA,23314,UNDER AGED BUYER,1,N,HAMPTON,CONSENT SETTLEMENT,8/19/2010,,09/23/10,," $ 2,000.00 ",,,,,
362,HILTON GARDEN INN CHESAPEAKE GRN,28408,1565 CROSSWAYS BLVD.,CHESAPEAKE,VA,23320,UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,11/3/2010,,12/20/10,," $ 2,000.00 ",,,,,
394,WOOD CHICKS BBQ,51885,1025 BATTLEFIELD BLVD. N.,CHESAPEAKE,VA,23320,UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,11/3/2010,,12/29/10,,,25,,,,
583,PASSION RESTAURANT,50328,"1036 VOLVO PKWY, STE 3",CHESAPEAKE,VA,23320,UNDER AGED BUYER,1,N,CHESAPEAKE,INITIAL HEARING,11/3/2010,2/16/2011,03/22/11,25," $ 2,000.00 ",,,,,
196,WARRIORS MONGOLIAN GRILL,23194,"1437 SAMS DRIVE, STE 113",CHESAPEAKE,VA,23320,UNDER AGED BUYER,1,N,CHESAPEAKE,OFFER IN COMPROMISE,4/5/2010,,09/13/10,10,,,,,,
418,CARNEYS IRISH PUB SPORTS BAR & GRILL,27206,2138 S MILITARY HWY,CHESAPEAKE,VA,23320,UNDER AGED BUYER,1,N,CHESAPEAKE,OFFER IN COMPROMISE,10/28/2010,,01/13/11,," $ 1,000.00 ",,,,,
491,DK SHELL,66627,900 EFFINGHAM ST,PORTSMOUTH,VA,23321,APPLICANT CONVICTED OF FELONY; PLACE TO BE OCCUPIED W/ RESPECT TO CHURCH; SO LOCATED W/ RESPECT TO RESIDENTIAL AREA,3,N,CHESAPEAKE,INITIAL HEARING,11/23/2010,1/7/2011,02/10/11,,,,,,,APPLICATION - WITHDRAWN
689,OYSTERETTE RESTAURANT & RAW BAR,75026,"3916 PORTSMOUTH BLVD., SUITE B6",CHESAPEAKE,VA,23321,LICENSEE ISSUED A CHECK WHICH WAS DISHONORED UPON PRESENTATION TO THE BANK,1,Y,CHESAPEAKE,CONSENT SETTLEMENT,1/21/2011,,05/19/11,, $ 250.00 ,,,,,
143,LAFFIN GULL BEACH GRILLE,56082,"4300 PORTSMOUTH BLVD, STE 162B",CHESAPEAKE,VA,23321,PURCHASE AB EXCEPT FOR CASH,1,N,CHESAPEAKE,CONSENT SETTLEMENT,6/24/2010,,08/24/10,, $ 250.00 ,,,,,
559,EL PARIAN MEXICAN RESTAURANT,43876,"1464 MOUNT PLEASANT RD, STE 28",CHESAPEAKE,VA,23322,FAILED TO TIMELY SUBMIT MBAR,1,Y,CHESAPEAKE,INITIAL HEARING,11/17/2010,2/8/2011,03/14/10,7, $ 500.00 ,,,,,
173,BLAKELY'S INC ,52246,414 BATTLEFIELD BLVD S,CHESAPEAKE,VA,23322,MEETING PLACE/RENDEZVOUS; ILLEGAL CONTROLLED SUBSTANCES; GIFTS OF ALCOHOLIC BEVERAGES,3,N,CHESAPEAKE,INITIAL HEARING,11/7/2009,7/27/2010,09/09/10,30," $ 2,000.00 ",15,,,,
97,LITTLE EARLES SUPERMARKET,46938,2632 BATTLEFIELD BLVD. S.,CHESAPEAKE,VA,23322,UNDER AGED BUYER,1,Y,CHESAPEAKE,APPEAL HEARING,2/19/2010,                    6/21/2010,8/11/2010,60," $ 5,000.00 ",15,,,,
400,CEDAR ROAD AMOCO,8458,1260 CEDAR ROAD,CHESAPEAKE,VA,23322,UNDER AGED BUYER,1,N,CHESAPEAKE,OFFER IN COMPROMISE,9/3/2010,12/1/2010,01/10/11,," $ 1,500.00 ",,,,,
745,DREAM SOUTHERN CUISINE,61302,3376 S. MILITARY HWY.,CHESAPEAKE,VA,23323,"ESTABLISHMENT CEASE TO QUALIFY AS A RESTAURANT (2); FAILED TO SUBMIT A COMPLETE AND ACCURATE ANNUAL REVIEW REPORT FOR THE YEAR ENDING JULY 31, 2010",3,N,CHESAPEAKE,APPEAL HEARING,7/31/2010,2/8/2011,06/14/11,10,"$2,000 ",,,,Y,
354,KANGROO EXPRESS #3697,39990,1001 GEORGE WASHINGTON HWY N,CHESAPEAKE,VA,23323,FAILED TO KEEP ACCURATE RECORDS,1,N,CHESAPEAKE,OFFER IN COMPROMISE,10/8/2010,,12/10/10,, $ 500.00 ,,,,,
744,DREAM SOUTHERN CUISINE,61302,3376 S. MILITARY HWY.,CHESAPEAKE,VA,23323,FINANCIAL RESPONSIBILITY,1,N,CHESAPEAKE,APPEAL HEARING,4/27/2010,10/13/2010,06/14/11,,,,,,,BD. REMANDED TO HEARING OFFICER
739,LILLIANS,24174,1312 GEORGE WASHINGTON HWY. N,CHESAPEAKE,VA,23323,UNDER AGED BUYER,1,Y,CHESAPEAKE,CONSENT SETTLEMENT,5/11/2011,,06/14/11,," $ 2,000.00 ",,,,,
132,JOKERS BAR & GRILLE,7391,2917 S MILITARY HWY,CHESAPEAKE,VA,23323,UNDER AGED BUYER,1,N,CHESAPEAKE,INITIAL HEARING,3/12/2010,7/15/2010,08/19/10,15," $ 1,500.00 ",,,,,
690,MAIS RESTAURANT & LOUNGE,48452,2003 ATLANTIC AVE,CHESAPEAKE,VA,23324,"FAIL TO SUBMIT COMPLETE, ACCURATE ANNUAL REVIEW FOR YEAR ENDING AUG 31, 2010; FAIL TO KEEP COMPLTE, ACCURATE AND SEPARATE RECORDS",2,N,CHESAPEAKE,INITIAL HEARING,8/31/2010,4/14/2011,05/20/11,7," $ 1,000.00 ",,,,,
388,RACE COAST 3,52608,1100 PORTLOCK ROAD,CHESAPEAKE,VA,23324,UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,11/10/2010,,12/29/10,," $ 2,000.00 ",,,,,
219,FOOD LION 1591,9918,2544 BAINBRIDGE BLVD,CHESAPEAKE,VA,23324,UNDER AGED BUYER,1,Y,CHESAPEAKE,OFFER IN COMPROMISE,6/14/2010,,10/08/10,," $ 5,000.00 ",,,,,
120,IRWINS PHARMACY,37599,4300 INDIAN RIVER ROAD,CHESAPEAKE,VA,23325,UNDER AGED BUYER,1,N,CHESAPEAKE,OFFER IN COMPROMISE,6/22/2010,,08/18/10,15,,,,,,
439,RUSHMERE STATION FOOD MART,61309,4761 OLD STAGE HIGHWAY,SMITHFIELD,VA,23430,UNDER AGED BUYER,1,N,HAMPTON,CONSENT SETTLEMENT,11/24/2010,,01/18/11,," $ 2,000.00 ",,,,,
490,QUICKY MART,67000,1309 E WASHINGTON ST,SUFFOLK,VA,23434,PLACE TO BE OCCUPIED SO LOCATED WITH RESPECT TO CHURCH; PLACE OCCUPIED WITH RESPECT TO RESIDENTIAL AREA; FINANCIAL RESPONSIBILITY,3,N,HAMPTON,INITIAL HEARING,11/23/2010,1/7/2011,02/10/11,,,,,,,APPLICATION - GRANTED
83,SAPPORO JAPANESE STEAK HOUSE,44991,729 N MAIN ST,SUFFOLK,VA,23434,UNDER AGED BUYER; FAILED TO KEEP DESIGNATED MANAGERS NAME POSTED; FAILED TO HAVE DESIGNATED MANAGER ON DUTY,3,N,HAMPTON,INITIAL HEARING,1/28/2010,6/30/2010,08/03/10,20," $ 2,250.00 ",,,,Y,1 CHARGE DISMISSED
426,BENNETTS CREEK RESTAURANT & MARINA,66361,3305 FERRY RD,SUFFOLK,VA,23435,SO LOCATED WITH RESPECT TO RESIDENTIAL AREA,1,N,HAMPTON,INITIAL HEARING,9/21/2010,11/5/2010,01/11/11,,,,,,,APPLICATION - GRANTED
227,RIVERFRONT GOLF CLUB,49298,5200 RIVER CLUB DR,SUFFOLK,VA,23435,UNDER AGED BUYER,1,N,HAMPTON,INITIAL HEARING,3/19/2010,9/2/2010,10/08/10,15," $ 1,500.00 ",,,,,
124,BENNETTS CREEK SHELL,53576,3701 BRIDGE ROAD,SUFFOLK,VA,23435,UNDER AGED BUYER,1,N,HAMPTON,OFFER IN COMPROMISE,3/19/2010,,08/18/10,," $ 1,500.00 ",,,,,
77,CASA BLANCA AUTHENTIC MEXICAN CUISINE,28305,5860 HARBOR VIEW BLVD,SUFFOK,VA,23435,UNDER AGED BUYER; FAILED TO KEEP DESIGNATED MANAGERS NAME POSTED; FAILED TO HAVE DESIGNATED MANAGER ON DUTY,3,Y,HAMPTON,INITIAL HEARING,1/28/2010,6/30/2010,08/03/10,25," $ 2,300.00 ",,,,Y,1 CHARGE DISMISSED
468,RANDZZ,40775,6001 HOLLAND ROAD,SUFFOLK,VA,23437,CEASES TO QUALIFY AS A RESTAURANT- GROSS RECEIPTS LESS THAT 45% of MB SALES; FAILED TO QUALIFY AS A RESTAURANT,2,Y,HAMPTON,APPEAL HEARING,4/13/2010,10/28/2010,01/27/11,,,,,Y,,REVOKED
147,CABO CAFE,21435,2301 RED TIDE ROAD,VIRGINIA BEACH,VA,23451,"ADVERTISED HAPPY HOUR; CONDUCTED HAPPY HOUR; ENTREATED, URGED OR ENTICED TO PURCHASE; ALLOWED INTOXICATED TO LOITER",4,N,CHESAPEAKE,OFFER IN COMPROMISE,3/30/2010,,08/25/10,," $ 2,500.00 ",,,,,"$500 EACH CHG. CHG 1,2, &4 AND CHG 3-$1000."
383,THE BOXX,61858,2112 ATLANTIC AVE,VIRGINIA BEACH,VA,23451,CAUSE EXISTS TO REFUSE LICENSE -NUMBER OF LICENSES DETRIMENTAL TO LOCALITY,1,N,CHESAPEAKE,INITIAL HEARING,8/5/2010,11/8/2010,12/20/10,,,,,,,APPLICATION - REMOVED RESTRICTION
459,OASIS BAR & GRILL,57279,3108 ATLANTIC AVE,VIRGINIA BEACH,VA,23451,CEASES TO QUALIFY AS A RESTAURANT,1,N,CHESAPEAKE,INITIAL HEARING,5/31/2010,12/15/2010,01/20/11,10," $ 1,000.00 ",,,,,
296,DOMO SUSHI,41987,1807 MEDITERRANEAN AVE,VIRGINIA BEACH,VA,23451,FAILED TO HAVE DESIGNATED MANAGER ON DUTY,1,N,CHESAPEAKE,INITIAL HEARING,6/17/2010,10/5/2010,11/16/10,10," $ 1,000.00 ",,,,,
763,CHICHO'S,29558,2820 PACIFIC AVE,VIRGINIA BEACH,VA,23451,"FAILED TO TIMELY SUBMIT ANNUAL REVIEW REPORT FOR YEAR ENDING DEC 31, 2010",1,Y,CHESAPEAKE,INITIAL HEARING,12/31/2010,5/27/2011,06/28/11,7, $ 500.00 ,,,,,
574,LUNA SEA,10315,206 22ND ST,VIRGINIA BEACH,VA,23451,FAILED TO TIMELY SUBMIT MBAR,1,Y,CHESAPEAKE,INITIAL HEARING,9/1/2010,2/14/2011,03/18/10,7, $ 500.00 ,,,,,
594,UPPER DECK,29229,206 16TH ST,VIRGINIA BEACH,VA,23451,FAILED TO TIMELY SUBMIT MBAR,1,N,CHESAPEAKE,INITIAL HEARING,9/1/2010,2/23/2011,03/29/11,10," $ 1,000.00 ",,,,,
62,PIER 23,58930,2224 ATLANTIC AVE,VIRGINIA BEACH,VA,23451,UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,6/11/2010,,07/30/10,," $ 2,000.00 ",,,,,
351,WALGREENS #13109,65061,2400 ATLANTIC AVE.,VIRGINIA BEACH,VA,23451,UNDER AGED BUYER,1,N,CHESAPEAKE,CONSENT SETTLEMENT,10/30/2010,,12/15/10,," $ 2,000.00 ",,,,,
