RECORD CONTROL NUMBER,LICENSEE NAME,ABC LICENSE #,PHYSICAL ADDRESS,CITY,STATE,ZIP,CHARGES,NUMBER OF CHARGES,REPEAT ABC OFFENSE?,REGION,DISPOSITION METHOD,VIOLATION DATE,CONTINUANCE?,DATE AVAILABLE TO H & A,DATE HEARD,DECISION DATE,DISPOSITION DATE,SUSPENSION (DAYS), CIVIL PENALTY ($) ,MANDATORY SUSP. W/ CIVIL PENALTY (DAYS),PROBATION (MONTHS),REVOKED (Y/N),DISMISSED (Y/N),OTHER,,,,,,,,,,
257,WHITE ROCK FOOD MARKET,69824,818 FLORIDA AVENUE,LYNCHBURG,VA,24504,UAB,1,Y,LYNCHBURG,CONSENT SETTLEMENT,9/11/2012,N,10/5/2012,,,11/5/2012,," $ 2,000.00 ",,,,,,,,,,,,,,,
330,MARKET AT MAIN,62274,904 MAIN ST,LYNCHBURG,VA,24504,UAB,1,Y,LYNCHBURG,INITIAL HEARING,6/28/2012,N,8/20/2012,11/8/2012,11/19/2012,12/21/2012,,,,,,Y,,,,,,,,,,,
449,FOOD ZONE,50490,1221 RIVERMONT AVENUE,LYNCHBURG,VA,24504,UAB,1,Y,LYNCHBURG,CONSENT SETTLEMENT,11/9/2012,N,12/6/2012,,,1/24/2013,," $ 2,000.00 ",,,,,,,,,,,,,,,
583,HOLIDAY INN SELECT,27582,601 MAIN ST,LYNCHBURG,VA,24504,UAB,1,Y,LYNCHBURG,INITIAL HEARING,9/11/2012,Y,11/28/2012,1/29/2013,3/27/2013,4/30/2013,30," $ 3,000.00 ",10,,,,,,,,,,,,,,
440,APPLEBEES NEIGHBORHOOD GRILL & BAR,67367,1189 E LYNCHBURG SALEM TURNPIKE,BEDFORD,VA,24523,UAB,1,N,ROANOKE,CONSENT SETTLEMENT,11/12/2012,N,12/14/2012,,,1/24/2013,," $ 2,000.00 ",,,,,,,,,,,,,,,
450,STOP IN #124,6968,856 BURKS HILL ROAD,BEDFORD,VA,24523,UAB,1,Y,ROANOKE,CONSENT SETTLEMENT,11/12/2012,N,12/27/2012,,,1/24/2013,25,,,,,,,,,,,,,,,,
413,DICKIES GROCERY & GRILL,39121,10465 CALLANDS ROAD,CALLANDS,VA,24530,UAB,1,N,LYNCHBURG,CONSENT SETTLEMENT,11/13/2012,N,11/30/2012,,,1/10/2013,25,,,,,,,,,,,,,,,,
451,CLOVER GENERAL STORE LLC,41940,2237 CLOVER ROAD,CLOVER,VA,24534,UAB,1,N,LYNCHBURG,CONSENT SETTLEMENT,11/3/2012,N,12/12/2012,,,1/24/2013,25,,,,,,,,,,,,,,,, 
218,LOS TRES MAGUEYES,71796,2818 RIVERSIDE DRIVE,DANVILLE,VA,24540,UAB,1,N,LYNCHBURG,CONSENT SETTLEMENT,9/20/2012,N,10/3/2012,,,10/22/2012,," $ 2,000.00 ",,,,,,,,,,,,,,,
229,TOKYO GRILL,55253,"364 LOWES DRIVE, SUITE 1",DANVILLE,VA,24540,UAB; FAILED TO HAVE A DESIGNATED MANAGER PRESENT,2,N,LYNCHBURG,CONSENT SETTLEMENT,9/20/2012,N,10/2/2012,,,10/22/2012,," $ 2,500.00 ",,,,,,,,,,,,,,,
108,RIVERSIDE MART,65155,3007 RIVERSIDE DR,DANVILLE,VA,24541,UAB,1,N,LYNCHBURG,INITIAL HEARING,1/5/2012,N,5/8/2012,6/7/2012,7/24/2012,8/24/2012,30," $ 3,000.00 ",10,,,,,,,,,,,,,,
212,STARRS QUICK SHOPPE,58184,3103 W. MAIN STREET,DANVILLE,VA,24541,UAB,1,Y,LYNCHBURG,APPEAL HEARING,1/11/2012,N,5/9/2012,6/7/2012,7/24/2012,10/19/2012,30," $ 4,000.00 ",,,,,MART TRAINING FOR LARRY BELL,,,,,,,,,,
273,BUFFALO WILD WINGS GRILL & BAR ,41864,526 RIVERSIDE DRIVE,DANVILLE,VA,24541,UAB,1,Y,LYNCHBURG,CONSENT SETTLEMENT,9/20/2012,N,10/4/2012,,,11/19/2012,," $ 1,000.00 ",,,,,,,,,,,,,,,
295,PAK SUPERMARKET & GRILL,12977,3401 WESTOVER DRIVE,DANVILLE,VA,24541,UAB,1,Y,LYNCHBURG,APPEAL HEARING,1/5/2012,Y,5/8/2012,6/7/2012,7/24/2012,11/29/2012,25," $ 2,500.00 ",,,,,,,,,,,,,,,
372,GOLDEN PALACE,76428,913 S MAIN STREET SOUTH GATE SHOPPING CENTER,FARMVILLE,VA,24541,UAB,1,N,LYNCHBURG,CONSENT SETTLEMENT,10/2/2012,N,11/30/2012,,,1/4/2013,25,,,,,,,,,,,,,,,,
243,CHECKERED PIG BBQ AND RIBS,60969,155 CROWN DRIVE,DANVILLE,VA,24541,UAB,1,N,LYNCHBURG,CONSENT SETTLEMENT,9/20/2012,N,10/3/2012,,,10/25/2012,25,,,,,,,,,,,,,,,,
584,COLONIAL HILLS GOLF CLUB,30945,1990 GUMTREE RD,FOREST,VA,24551,UAB,1,Y,ROANOKE,INITIAL HEARING,11/12/2012,Y,1/8/2013,2/14/2013,3/27/2013,4/30/2013,30," $ 3,000.00 ",10,,,,,,,,,,,,,,
603,THE BLUE DAHLIA,61040,2200 GRAVES MILL RD,FOREST,VA,24551,UAB,1,N,ROANOKE,INITIAL HEARING,11/12/2012,N,1/17/2013,2/14/2013,4/9/2013,5/13/2013,15," $ 1,750.00 ",,,,,,,,,,,,,,,
575,GLENMORE GROCERY,45994,20 GLENMORE ROAD,SCOTTSVILLE,VA,24562,UAB,1,Y,LYNCHBURG,APPEAL HEARING,10/2/2012,N,11/30/2012,12/20/2012,2/15/2013,4/18/2013,5," $ 1,500.00 ",,,,,,,,,,,,,,,
278,PINK CADILLAC DINER,9002,4347 S LEE HIGHWAY,NATURAL BRIDGE,VA,24578,UAB,1,Y,ROANOKE,CONSENT SETTLEMENT,9/26/2012,N,11/8/2012,,,11/26/2012,25,,,,,,,,,,,,,,,,
389,LONG MOUNTAIN GROCERY,38404,21 RED HOUSE ROAD,RUSTBURG,VA,24588,UAB,1,N,LYNCHBURG,CONSENT SETTLEMENT,11/5/2012,N,12/5/2012,,,1/9/2013,," $ 2,000.00 ",,,,,,,,,,,,,,,
76,HILLCREST REST,72606,2065 PHILPOTT ROAD,SOUTH BOSTON,VA,24592,UAB,1,Y,LYNCHBURG,CONSENT SETTLEMENT,5/31/2012,N,7/11/2012,,,8/6/2012,25,,,,,,,,,,,,,,,,
184,SMOKIN JAKES HOUSE OF BBQ,69483,3102 HALIFAX RD,SOUTH BOSTON,VA,24592,UAB,1,N,LYNCHBURG,INITIAL HEARING,5/31/2012,N,7/31/2012,8/20/2012,8/28/2012,10/9/2012,25," $ 2,000.00 ",,,,,,,,,,,,,,,
528,VIRGINIA HILLIBILLY MARKET,2916,PO BOX 257,BISHOP,VA,24604,UAB,1,N,ROANOKE,CONSENT SETTLEMENT,3/30/2012,N,2/6/2013,,,3/25/2013,," $ 2,000.00 ",,,,,,,,,,,,,,,
649,CRAZY HORSE GE3NERAL STORE INC #2,69831,1284 BOSSEVAIN ROAD,BLUEFIELD,VA,24605,UAB,1,N,ROANOKE,CONSENT SETTLEMENT,3/30/2012,N,2/26/2013,,,6/4/2013,," $ 2,000.00 ",,,,,,,,,,,,,,,
354,VALLEY MART,75778,4061 BAPTIST VALLEY ROAD,CEDAR BLUFF,VA,24609,UAB,1,N,ROANOKE,CONSENT SETTLEMENT,4/5/2012,N,11/27/2012,,,1/4/2013,," $ 2,000.00 ",,,,,,,,,,,,,,,
246,REBEL DISCOUNT SUPPLY,41096,5660 LESTERS FORK RD,HURLEY,VA,24620,UAB,1,N,SOUTHWEST,INITIAL HEARING,11/30/2011,N,6/4/2012,8/3/2012,9/19/2012,10/25/2012,25," $ 2,000.00 ",,,,,,,,,,,,,,,
341,FAST MART #452,49274,34051 GOVERNOR G C PEERY HIGHWAY,NORTH TAZEWELL,VA,24630,UAB,1,N,ROANOKE,CONSENT SETTLEMENT,4/6/2012,N,11/28/2012,,,12/28/2012,," $ 2,000.00 ",,,,,,,,,,,,,,,
399,GRANTS SUPERMARKET,40047,629 E RIVERSIDE DRIVE,NORTH TAZEWELL,VA,24630,UAB,1,N,ROANOKE,CONSENT SETTLEMENT,4/11/2012,N,11/28/2012,,,1/10/2013,," $ 2,000.00 ",,,,,,,,,,,,,,,
646,MIDWAY GROCERY,50184,2533 WARDELL RD,POUNDING MILL,VA,24637,UAB X2,2,N,ROANOKE,INITIAL HEARING,11/12/2012,Y,1/11/2013,2/28/2013,4/29/2013,5/28/2013,25," $ 4,000.00 ",,,,,,,,,,,,,,,
351,THE COUNTRY CLUB,41878,PO BOX 358,RAVEN,VA,24639,UAB,1,N,ROANOKE,CONSENT SETTLEMENT,11/12/2012,N,11/30/2012,,,1/4/2013,," $ 2,000.00 ",,,,,,,,,,,,,,,
365,RAVEN MART,26807,304 NASH HILL ROAD,RAVEN,VA,24639,UAB,1,Y,ROANOKE,CONSENT SETTLEMENT,11/12/2012,N,12/3/2012,,,1/4/2013,," $ 2,000.00 ",,,,,,,,,,,,,,,
366,CORNER MART 2,38784,2659 FRONT STREET,RICHLANDS,VA,24641,UAB,1,Y,ROANOKE,CONSENT SETTLEMENT,4/4/2012,N,11/28/2012,,,1/4/2013,," $ 2,000.00 ",,,,,,,,,,,,,,,
400,GRANTS SUPERMARKET,51591,2960 CLINCH STREET,RICHLANDS,VA,24641,UAB,1,N,ROANOKE,CONSENT SETTLEMENT,4/11/2012,N,11/28/2012,,,1/10/2013,," $ 2,000.00 ",,,,,,,,,,,,,,,
402,CVS PHARMACY #6303,62839,2940 CLINCH STREET,RICHLANDS,VA,24641,UAB,1,N,ROANOKE,CONSENT SETTLEMENT,11/12/2012,N,12/7/2012,,,1/10/2013,," $ 2,000.00 ",,,,,,,,,,,,,,,
430,JRs CONVENIENCE STORE,8899,140 CLEAR FORK ROAD,TAZEWELL,VA,24651,UAB,1,N,ROANOKE,CONSENT SETTLEMENT,4/19/2012,N,12/10/2012,,,1/14/2013,25,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
