GEO.id,Id
HC03_EST_VC156,Foreign born; Born in Northern and Western Europe; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined
HC03_MOE_VC156,Foreign born; Born in Northern and Western Europe; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined
HC04_EST_VC156,Foreign born; Born in Southern and Eastern Europe; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined
HC04_MOE_VC156,Foreign born; Born in Southern and Eastern Europe; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined
HC01_EST_VC157,Total; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Below 100 percent of the poverty level
HC01_MOE_VC157,Total; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Below 100 percent of the poverty level
HC02_EST_VC157,Foreign born; Born in Europe; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Below 100 percent of the poverty level
HC02_MOE_VC157,Foreign born; Born in Europe; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Below 100 percent of the poverty level
HC03_EST_VC157,Foreign born; Born in Northern and Western Europe; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Below 100 percent of the poverty level
HC03_MOE_VC157,Foreign born; Born in Northern and Western Europe; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Below 100 percent of the poverty level
HC04_EST_VC157,Foreign born; Born in Southern and Eastern Europe; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Below 100 percent of the poverty level
HC04_MOE_VC157,Foreign born; Born in Southern and Eastern Europe; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Below 100 percent of the poverty level
HC01_EST_VC158,Total; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - 100 to 199 percent of the poverty level
HC01_MOE_VC158,Total; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - 100 to 199 percent of the poverty level
HC02_EST_VC158,Foreign born; Born in Europe; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - 100 to 199 percent of the poverty level
HC02_MOE_VC158,Foreign born; Born in Europe; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - 100 to 199 percent of the poverty level
HC03_EST_VC158,Foreign born; Born in Northern and Western Europe; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - 100 to 199 percent of the poverty level
HC03_MOE_VC158,Foreign born; Born in Northern and Western Europe; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - 100 to 199 percent of the poverty level
HC04_EST_VC158,Foreign born; Born in Southern and Eastern Europe; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - 100 to 199 percent of the poverty level
HC04_MOE_VC158,Foreign born; Born in Southern and Eastern Europe; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - 100 to 199 percent of the poverty level
HC01_EST_VC159,Total; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - At or above 200 percent of the poverty level
HC01_MOE_VC159,Total; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - At or above 200 percent of the poverty level
HC02_EST_VC159,Foreign born; Born in Europe; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - At or above 200 percent of the poverty level
HC02_MOE_VC159,Foreign born; Born in Europe; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - At or above 200 percent of the poverty level
HC03_EST_VC159,Foreign born; Born in Northern and Western Europe; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - At or above 200 percent of the poverty level
HC03_MOE_VC159,Foreign born; Born in Northern and Western Europe; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - At or above 200 percent of the poverty level
HC04_EST_VC159,Foreign born; Born in Southern and Eastern Europe; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - At or above 200 percent of the poverty level
HC04_MOE_VC159,Foreign born; Born in Southern and Eastern Europe; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - At or above 200 percent of the poverty level
HC01_EST_VC162,Total; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families
HC01_MOE_VC162,Total; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families
HC02_EST_VC162,Foreign born; Born in Europe; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families
HC02_MOE_VC162,Foreign born; Born in Europe; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families
HC03_EST_VC162,Foreign born; Born in Northern and Western Europe; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families
HC03_MOE_VC162,Foreign born; Born in Northern and Western Europe; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families
HC04_EST_VC162,Foreign born; Born in Southern and Eastern Europe; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families
HC04_MOE_VC162,Foreign born; Born in Southern and Eastern Europe; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families
HC01_EST_VC163,Total; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 18 years
HC01_MOE_VC163,Total; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 18 years
HC02_EST_VC163,Foreign born; Born in Europe; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 18 years
HC02_MOE_VC163,Foreign born; Born in Europe; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 18 years
HC03_EST_VC163,Foreign born; Born in Northern and Western Europe; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 18 years
HC03_MOE_VC163,Foreign born; Born in Northern and Western Europe; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 18 years
HC04_EST_VC163,Foreign born; Born in Southern and Eastern Europe; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 18 years
HC04_MOE_VC163,Foreign born; Born in Southern and Eastern Europe; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 18 years
HC01_EST_VC164,Total; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 18 years - With related children under 5 years only
HC01_MOE_VC164,Total; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 18 years - With related children under 5 years only
HC02_EST_VC164,Foreign born; Born in Europe; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 18 years - With related children under 5 years only
HC02_MOE_VC164,Foreign born; Born in Europe; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 18 years - With related children under 5 years only
HC03_EST_VC164,Foreign born; Born in Northern and Western Europe; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 18 years - With related children under 5 years only
HC03_MOE_VC164,Foreign born; Born in Northern and Western Europe; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 18 years - With related children under 5 years only
HC04_EST_VC164,Foreign born; Born in Southern and Eastern Europe; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 18 years - With related children under 5 years only
HC04_MOE_VC164,Foreign born; Born in Southern and Eastern Europe; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 18 years - With related children under 5 years only
HC01_EST_VC165,Total; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family
HC01_MOE_VC165,Total; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family
HC02_EST_VC165,Foreign born; Born in Europe; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family
HC02_MOE_VC165,Foreign born; Born in Europe; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family
HC03_EST_VC165,Foreign born; Born in Northern and Western Europe; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family
HC03_MOE_VC165,Foreign born; Born in Northern and Western Europe; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family
HC04_EST_VC165,Foreign born; Born in Southern and Eastern Europe; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family
HC04_MOE_VC165,Foreign born; Born in Southern and Eastern Europe; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family
HC01_EST_VC166,Total; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family - With related children under 18 years
HC01_MOE_VC166,Total; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family - With related children under 18 years
HC02_EST_VC166,Foreign born; Born in Europe; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family - With related children under 18 years
HC02_MOE_VC166,Foreign born; Born in Europe; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family - With related children under 18 years
HC03_EST_VC166,Foreign born; Born in Northern and Western Europe; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family - With related children under 18 years
HC03_MOE_VC166,Foreign born; Born in Northern and Western Europe; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family - With related children under 18 years
HC04_EST_VC166,Foreign born; Born in Southern and Eastern Europe; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family - With related children under 18 years
HC04_MOE_VC166,Foreign born; Born in Southern and Eastern Europe; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family - With related children under 18 years
HC01_EST_VC167,Total; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family - With related children under 18 years - With related children under 5 years only
HC01_MOE_VC167,Total; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family - With related children under 18 years - With related children under 5 years only
HC02_EST_VC167,Foreign born; Born in Europe; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family - With related children under 18 years - With related children under 5 years only
HC02_MOE_VC167,Foreign born; Born in Europe; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family - With related children under 18 years - With related children under 5 years only
HC03_EST_VC167,Foreign born; Born in Northern and Western Europe; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family - With related children under 18 years - With related children under 5 years only
HC03_MOE_VC167,Foreign born; Born in Northern and Western Europe; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family - With related children under 18 years - With related children under 5 years only
HC04_EST_VC167,Foreign born; Born in Southern and Eastern Europe; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family - With related children under 18 years - With related children under 5 years only
HC04_MOE_VC167,Foreign born; Born in Southern and Eastern Europe; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married-couple family - With related children under 18 years - With related children under 5 years only
HC01_EST_VC168,"Total; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family"
HC01_MOE_VC168,"Total; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family"
HC02_EST_VC168,"Foreign born; Born in Europe; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family"
HC02_MOE_VC168,"Foreign born; Born in Europe; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family"
HC03_EST_VC168,"Foreign born; Born in Northern and Western Europe; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family"
HC03_MOE_VC168,"Foreign born; Born in Northern and Western Europe; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family"
HC04_EST_VC168,"Foreign born; Born in Southern and Eastern Europe; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family"
HC04_MOE_VC168,"Foreign born; Born in Southern and Eastern Europe; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family"
HC01_EST_VC169,"Total; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family - With related children under 18 years"
HC01_MOE_VC169,"Total; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family - With related children under 18 years"
HC02_EST_VC169,"Foreign born; Born in Europe; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family - With related children under 18 years"
HC02_MOE_VC169,"Foreign born; Born in Europe; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family - With related children under 18 years"
HC03_EST_VC169,"Foreign born; Born in Northern and Western Europe; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family - With related children under 18 years"
HC03_MOE_VC169,"Foreign born; Born in Northern and Western Europe; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family - With related children under 18 years"
HC04_EST_VC169,"Foreign born; Born in Southern and Eastern Europe; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family - With related children under 18 years"
HC04_MOE_VC169,"Foreign born; Born in Southern and Eastern Europe; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family - With related children under 18 years"
HC01_EST_VC170,"Total; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family - With related children under 18 years - With related children under 5 years only"
HC01_MOE_VC170,"Total; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family - With related children under 18 years - With related children under 5 years only"
HC02_EST_VC170,"Foreign born; Born in Europe; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family - With related children under 18 years - With related children under 5 years only"
HC02_MOE_VC170,"Foreign born; Born in Europe; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family - With related children under 18 years - With related children under 5 years only"
HC03_EST_VC170,"Foreign born; Born in Northern and Western Europe; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family - With related children under 18 years - With related children under 5 years only"
HC03_MOE_VC170,"Foreign born; Born in Northern and Western Europe; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family - With related children under 18 years - With related children under 5 years only"
HC04_EST_VC170,"Foreign born; Born in Southern and Eastern Europe; Estimate; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family - With related children under 18 years - With related children under 5 years only"
HC04_MOE_VC170,"Foreign born; Born in Southern and Eastern Europe; Margin of Error; POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Female householder, no husband present, family - With related children under 18 years - With related children under 5 years only"
HC01_EST_VC172,Total; Estimate; Occupied housing units
HC01_MOE_VC172,Total; Margin of Error; Occupied housing units
HC02_EST_VC172,Foreign born; Born in Europe; Estimate; Occupied housing units
HC02_MOE_VC172,Foreign born; Born in Europe; Margin of Error; Occupied housing units
HC03_EST_VC172,Foreign born; Born in Northern and Western Europe; Estimate; Occupied housing units
HC03_MOE_VC172,Foreign born; Born in Northern and Western Europe; Margin of Error; Occupied housing units
HC04_EST_VC172,Foreign born; Born in Southern and Eastern Europe; Estimate; Occupied housing units
HC04_MOE_VC172,Foreign born; Born in Southern and Eastern Europe; Margin of Error; Occupied housing units
HC01_EST_VC174,Total; Estimate; HOUSING TENURE - Owner-occupied housing units
HC01_MOE_VC174,Total; Margin of Error; HOUSING TENURE - Owner-occupied housing units
HC02_EST_VC174,Foreign born; Born in Europe; Estimate; HOUSING TENURE - Owner-occupied housing units
HC02_MOE_VC174,Foreign born; Born in Europe; Margin of Error; HOUSING TENURE - Owner-occupied housing units
HC03_EST_VC174,Foreign born; Born in Northern and Western Europe; Estimate; HOUSING TENURE - Owner-occupied housing units
HC03_MOE_VC174,Foreign born; Born in Northern and Western Europe; Margin of Error; HOUSING TENURE - Owner-occupied housing units
HC04_EST_VC174,Foreign born; Born in Southern and Eastern Europe; Estimate; HOUSING TENURE - Owner-occupied housing units
HC04_MOE_VC174,Foreign born; Born in Southern and Eastern Europe; Margin of Error; HOUSING TENURE - Owner-occupied housing units
HC01_EST_VC175,Total; Estimate; HOUSING TENURE - Renter-occupied housing units
HC01_MOE_VC175,Total; Margin of Error; HOUSING TENURE - Renter-occupied housing units
HC02_EST_VC175,Foreign born; Born in Europe; Estimate; HOUSING TENURE - Renter-occupied housing units
HC02_MOE_VC175,Foreign born; Born in Europe; Margin of Error; HOUSING TENURE - Renter-occupied housing units
HC03_EST_VC175,Foreign born; Born in Northern and Western Europe; Estimate; HOUSING TENURE - Renter-occupied housing units
HC03_MOE_VC175,Foreign born; Born in Northern and Western Europe; Margin of Error; HOUSING TENURE - Renter-occupied housing units
HC04_EST_VC175,Foreign born; Born in Southern and Eastern Europe; Estimate; HOUSING TENURE - Renter-occupied housing units
HC04_MOE_VC175,Foreign born; Born in Southern and Eastern Europe; Margin of Error; HOUSING TENURE - Renter-occupied housing units
HC01_EST_VC177,Total; Estimate; Average household size of owner-occupied unit
HC01_MOE_VC177,Total; Margin of Error; Average household size of owner-occupied unit
HC02_EST_VC177,Foreign born; Born in Europe; Estimate; Average household size of owner-occupied unit
HC02_MOE_VC177,Foreign born; Born in Europe; Margin of Error; Average household size of owner-occupied unit
HC03_EST_VC177,Foreign born; Born in Northern and Western Europe; Estimate; Average household size of owner-occupied unit
HC03_MOE_VC177,Foreign born; Born in Northern and Western Europe; Margin of Error; Average household size of owner-occupied unit
HC04_EST_VC177,Foreign born; Born in Southern and Eastern Europe; Estimate; Average household size of owner-occupied unit
HC04_MOE_VC177,Foreign born; Born in Southern and Eastern Europe; Margin of Error; Average household size of owner-occupied unit
HC01_EST_VC178,Total; Estimate; Average household size of renter-occupied unit
HC01_MOE_VC178,Total; Margin of Error; Average household size of renter-occupied unit
HC02_EST_VC178,Foreign born; Born in Europe; Estimate; Average household size of renter-occupied unit
HC02_MOE_VC178,Foreign born; Born in Europe; Margin of Error; Average household size of renter-occupied unit
HC03_EST_VC178,Foreign born; Born in Northern and Western Europe; Estimate; Average household size of renter-occupied unit
HC03_MOE_VC178,Foreign born; Born in Northern and Western Europe; Margin of Error; Average household size of renter-occupied unit
HC04_EST_VC178,Foreign born; Born in Southern and Eastern Europe; Estimate; Average household size of renter-occupied unit
HC04_MOE_VC178,Foreign born; Born in Southern and Eastern Europe; Margin of Error; Average household size of renter-occupied unit
HC01_EST_VC181,Total; Estimate; ROOMS - 1 room
HC01_MOE_VC181,Total; Margin of Error; ROOMS - 1 room
HC02_EST_VC181,Foreign born; Born in Europe; Estimate; ROOMS - 1 room
HC02_MOE_VC181,Foreign born; Born in Europe; Margin of Error; ROOMS - 1 room
HC03_EST_VC181,Foreign born; Born in Northern and Western Europe; Estimate; ROOMS - 1 room
HC03_MOE_VC181,Foreign born; Born in Northern and Western Europe; Margin of Error; ROOMS - 1 room
HC04_EST_VC181,Foreign born; Born in Southern and Eastern Europe; Estimate; ROOMS - 1 room
HC04_MOE_VC181,Foreign born; Born in Southern and Eastern Europe; Margin of Error; ROOMS - 1 room
HC01_EST_VC182,Total; Estimate; ROOMS - 2 or 3 rooms
HC01_MOE_VC182,Total; Margin of Error; ROOMS - 2 or 3 rooms
HC02_EST_VC182,Foreign born; Born in Europe; Estimate; ROOMS - 2 or 3 rooms
HC02_MOE_VC182,Foreign born; Born in Europe; Margin of Error; ROOMS - 2 or 3 rooms
HC03_EST_VC182,Foreign born; Born in Northern and Western Europe; Estimate; ROOMS - 2 or 3 rooms
HC03_MOE_VC182,Foreign born; Born in Northern and Western Europe; Margin of Error; ROOMS - 2 or 3 rooms
HC04_EST_VC182,Foreign born; Born in Southern and Eastern Europe; Estimate; ROOMS - 2 or 3 rooms
HC04_MOE_VC182,Foreign born; Born in Southern and Eastern Europe; Margin of Error; ROOMS - 2 or 3 rooms
HC01_EST_VC183,Total; Estimate; ROOMS - 4 or 5 rooms
HC01_MOE_VC183,Total; Margin of Error; ROOMS - 4 or 5 rooms
HC02_EST_VC183,Foreign born; Born in Europe; Estimate; ROOMS - 4 or 5 rooms
HC02_MOE_VC183,Foreign born; Born in Europe; Margin of Error; ROOMS - 4 or 5 rooms
HC03_EST_VC183,Foreign born; Born in Northern and Western Europe; Estimate; ROOMS - 4 or 5 rooms
HC03_MOE_VC183,Foreign born; Born in Northern and Western Europe; Margin of Error; ROOMS - 4 or 5 rooms
HC04_EST_VC183,Foreign born; Born in Southern and Eastern Europe; Estimate; ROOMS - 4 or 5 rooms
HC04_MOE_VC183,Foreign born; Born in Southern and Eastern Europe; Margin of Error; ROOMS - 4 or 5 rooms
HC01_EST_VC184,Total; Estimate; ROOMS - 6 or 7 rooms
HC01_MOE_VC184,Total; Margin of Error; ROOMS - 6 or 7 rooms
HC02_EST_VC184,Foreign born; Born in Europe; Estimate; ROOMS - 6 or 7 rooms
HC02_MOE_VC184,Foreign born; Born in Europe; Margin of Error; ROOMS - 6 or 7 rooms
HC03_EST_VC184,Foreign born; Born in Northern and Western Europe; Estimate; ROOMS - 6 or 7 rooms
HC03_MOE_VC184,Foreign born; Born in Northern and Western Europe; Margin of Error; ROOMS - 6 or 7 rooms
HC04_EST_VC184,Foreign born; Born in Southern and Eastern Europe; Estimate; ROOMS - 6 or 7 rooms
HC04_MOE_VC184,Foreign born; Born in Southern and Eastern Europe; Margin of Error; ROOMS - 6 or 7 rooms
HC01_EST_VC185,Total; Estimate; ROOMS - 8 or more rooms
HC01_MOE_VC185,Total; Margin of Error; ROOMS - 8 or more rooms
HC02_EST_VC185,Foreign born; Born in Europe; Estimate; ROOMS - 8 or more rooms
HC02_MOE_VC185,Foreign born; Born in Europe; Margin of Error; ROOMS - 8 or more rooms
HC03_EST_VC185,Foreign born; Born in Northern and Western Europe; Estimate; ROOMS - 8 or more rooms
HC03_MOE_VC185,Foreign born; Born in Northern and Western Europe; Margin of Error; ROOMS - 8 or more rooms
HC04_EST_VC185,Foreign born; Born in Southern and Eastern Europe; Estimate; ROOMS - 8 or more rooms
HC04_MOE_VC185,Foreign born; Born in Southern and Eastern Europe; Margin of Error; ROOMS - 8 or more rooms
HC01_EST_VC187,Total; Estimate; Median number of rooms
HC01_MOE_VC187,Total; Margin of Error; Median number of rooms
HC02_EST_VC187,Foreign born; Born in Europe; Estimate; Median number of rooms
HC02_MOE_VC187,Foreign born; Born in Europe; Margin of Error; Median number of rooms
HC03_EST_VC187,Foreign born; Born in Northern and Western Europe; Estimate; Median number of rooms
HC03_MOE_VC187,Foreign born; Born in Northern and Western Europe; Margin of Error; Median number of rooms
HC04_EST_VC187,Foreign born; Born in Southern and Eastern Europe; Estimate; Median number of rooms
HC04_MOE_VC187,Foreign born; Born in Southern and Eastern Europe; Margin of Error; Median number of rooms
HC01_EST_VC188,Total; Estimate; 1.01 or more occupants per room
HC01_MOE_VC188,Total; Margin of Error; 1.01 or more occupants per room
HC02_EST_VC188,Foreign born; Born in Europe; Estimate; 1.01 or more occupants per room
HC02_MOE_VC188,Foreign born; Born in Europe; Margin of Error; 1.01 or more occupants per room
HC03_EST_VC188,Foreign born; Born in Northern and Western Europe; Estimate; 1.01 or more occupants per room
HC03_MOE_VC188,Foreign born; Born in Northern and Western Europe; Margin of Error; 1.01 or more occupants per room
HC04_EST_VC188,Foreign born; Born in Southern and Eastern Europe; Estimate; 1.01 or more occupants per room
HC04_MOE_VC188,Foreign born; Born in Southern and Eastern Europe; Margin of Error; 1.01 or more occupants per room
HC01_EST_VC191,Total; Estimate; VEHICLES AVAILABLE - None
HC01_MOE_VC191,Total; Margin of Error; VEHICLES AVAILABLE - None
HC02_EST_VC191,Foreign born; Born in Europe; Estimate; VEHICLES AVAILABLE - None
HC02_MOE_VC191,Foreign born; Born in Europe; Margin of Error; VEHICLES AVAILABLE - None
HC03_EST_VC191,Foreign born; Born in Northern and Western Europe; Estimate; VEHICLES AVAILABLE - None
HC03_MOE_VC191,Foreign born; Born in Northern and Western Europe; Margin of Error; VEHICLES AVAILABLE - None
HC04_EST_VC191,Foreign born; Born in Southern and Eastern Europe; Estimate; VEHICLES AVAILABLE - None
HC04_MOE_VC191,Foreign born; Born in Southern and Eastern Europe; Margin of Error; VEHICLES AVAILABLE - None
HC01_EST_VC192,Total; Estimate; VEHICLES AVAILABLE - 1 or more
HC01_MOE_VC192,Total; Margin of Error; VEHICLES AVAILABLE - 1 or more
HC02_EST_VC192,Foreign born; Born in Europe; Estimate; VEHICLES AVAILABLE - 1 or more
HC02_MOE_VC192,Foreign born; Born in Europe; Margin of Error; VEHICLES AVAILABLE - 1 or more
HC03_EST_VC192,Foreign born; Born in Northern and Western Europe; Estimate; VEHICLES AVAILABLE - 1 or more
HC03_MOE_VC192,Foreign born; Born in Northern and Western Europe; Margin of Error; VEHICLES AVAILABLE - 1 or more
HC04_EST_VC192,Foreign born; Born in Southern and Eastern Europe; Estimate; VEHICLES AVAILABLE - 1 or more
HC04_MOE_VC192,Foreign born; Born in Southern and Eastern Europe; Margin of Error; VEHICLES AVAILABLE - 1 or more
HC01_EST_VC195,Total; Estimate; SELECTED CHARACTERISTICS - No telephone service available
HC01_MOE_VC195,Total; Margin of Error; SELECTED CHARACTERISTICS - No telephone service available
HC02_EST_VC195,Foreign born; Born in Europe; Estimate; SELECTED CHARACTERISTICS - No telephone service available
HC02_MOE_VC195,Foreign born; Born in Europe; Margin of Error; SELECTED CHARACTERISTICS - No telephone service available
