RECORD CONTROL NUMBER,LICENSEE NAME,ABC LICENSE #,PHYSICAL ADDRESS,CITY,STATE,ZIP,CHARGES,NUMBER OF CHARGES,REPEAT ABC OFFENSE,REGION,DISPOSITION METHOD,VIOLATION DATE,DECISION DATE,DISPOSITION DATE,SUSPENSION (DAYS),CIVIL PENALTY ($),MANDATORY SUSP. W/ CIVIL PENALTY (DAYS),PROBATION (MONTHS),REVOKED (Y/N),DISMISSED,OTHER
239,EL RODEO MEXICAN RESTAURANT 8,53688,623 N Main St,Blacksburg,VA,240603348,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,6/7/2007,,8/13/2007,25," $ 2,000.00 ",,,,,
240,THE INN AT VA TECH & SKELTON CONF.,39265,901 Prices Fork Rd,Blacksburg,VA,24061,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,6/14/2007,,8/13/2007,25," $ 2,000.00 ",,,,,
214,SMOKER'S CHOICE,43200,2115 Roanoke Rd,Christiansburg,VA,24073,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,6/20/2007,,7/26/2007,25," $ 2,000.00 ",,,,,
221,CHARLIE'S CHINESE RESTAURANT,38194,35 W Main St,Christiansburg,VA,24073,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,6/14/2007,,7/30/2007,25," $ 2,000.00 ",,,,,
149,CHRISTIANSBURG HAND MART,21614,255 N Franklin St,Christiansburg,VA,24073,SOLD TO UAB,1,Y,ROANOKE,BOARD APPEAL HEARING,12/10/2006,11/15/2007,11/16/2007,30," $ 3,000.00 ",10,,,,
640,FOOD LION 1397,9859,1530 Roanoke St,Christianburg,VA,24073,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,11/15/2007,,1/30/2008,25," $ 2,000.00 ",,,,,
835,TARGET STORE T 1292,45135,195 Conston Ave,Christianburg,VA,24073,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,2/7/2008,,4/1/2008,25," $ 2,000.00 ",,,,,
966,PIZZA INN,54833,190 N Franklin St,Christianburg,VA,24073,SOLD TO UAB,1,N,ROANOKE,INITIAL HEARING,11/8/2007,4/9/2008,05/27/08,30," $ 3,000.00 ",10,,,,
1042,NRV SUPERBOWL,76431,375 Arbor Dr,Christiansburg,VA,24073,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,4/30/2008,,06/16/08,25," $ 2,000.00 ",,,,,
903,CVS/PHARMACY #5582,39621,3001 Virginia Ave,Collinsville,VA,24078,SOLD TO UAB,1,N,LYNCHBURG,CONSENT SETTLEMENT,2/25/2008,,04/21/08,25," $ 2,000.00 ",,,,,
1015,HAPPY PAPPY'S GRILL,39162,10057 Franklin St,Ferrum,VA,24088,SOLD TO UAB,1,N,LYNCHBURG,CONSENT SETTLEMENT,3/12/2008,,06/05/08,25," $ 2,000.00 ",,,,,
396,OLD MILL GROCERY,16583,901 Botetourt Rd,Fincastle,VA,24090,SOLD TO UAB,1,N,ROANOKE,INITIAL HEARING,2/8/2007,9/21/2007,11/9/2007,25," $ 2,000.00 ",,,,,
676,THE PINE TAVERN,38336,611 Floyd Hwy N,Floyd,VA,24091,SOLD TO UAB,1,N,ROANOKE,OFFER IN COMPROMISE,11/15/2007,1/31/2008,2/14/2008,," $ 1,500.00 ",,,,,
910,SMOKER'S CHOICE,47317,1015 Liberty St,Martinsville,VA,24112,SOLD TO UAB,1,N,LYNCHBURG,CONSENT SETTLEMENT,2/25/2008,,04/25/08,25," $ 2,000.00 ",,,,,
710,APPLEBEE'S NEIGHBORHOOD GRILL,444,281 Commonwealth Blvd W,Martinsville,VA,241121820,SOLD TO UAB,1,N,LYNCHBURG,CONSENT SETTLEMENT,11/13/2007,,2/22/2008,25," $ 2,000.00 ",,,,,
1000,C & M GROCERY,59792,427 Main St,New Castle,VA,24127,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,3/20/2008,,6/4/2008,25," $ 2,000.00 ",,,,,
589,PEMBROKE STOP N SAVE,45209,138 Grill Rd,Pembroke,VA,24136,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,11/6/2007,,1/4/2008,25," $ 2,000.00 ",,,,,
643,LITTLE GIANT GROCERY,20318,5813 Virginia Ave,Pembroke,VA,24136,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,11/6/2007,,1/30/2008,25," $ 2,000.00 ",,,,,
827,SAL'S PIZZA & ITALIAN RESTAURANT,35269,709 W Main St,Radford,VA,24141,SOLD TO UAB,1,N,ROANOKE,INITIAL HEARING,10/30/2007,2/22/2008,4/1/2008,25," $ 2,000.00 ",,,,,
641,BUCKOS PANTRY 1,72892,Hwy 114 7554 Peppers Ferry Blvd,Radford,VA,241418888,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,11/27/2007,,1/30/2008,25," $ 2,000.00 ",,,,,
344,STOP IN FOOD STORE # 160,36390,955 Federal St Rt 219 N,Rich Creek,VA,241479722,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,9/20/2007,,11/9/2007,25," $ 2,000.00 ",,,,,
899,RED BIRCH OF MARTINSVILLE,10742,4801 US 220 Greensboro Rd,Ridgeway,VA,24148,SOLD TO UAB,1,N,LYNCHBURG,CONSENT SETTLEMENT,2/25/2008,,04/21/08,25," $ 2,000.00 ",,,,,
869,JONES PRODUCE,35770,1105 N Main St,Rocky Mount,VA,24151,SOLD TO UAB,1,N,LYNCHBURG,OFFER IN COMPROMISE,1/16/2008,4/3/2008,04/10/08,," $ 1,500.00 ",,,,,
255,619 MINUTE MARKET,8409,11498 Virgil H Goode Hwy,Rocky Mount,VA,241514200,SOLD TO UAB,1,N,LYNCHBURG,CONSENT SETTLEMENT,7/11/2007,,8/20/2007,25," $ 2,000.00 ",,,,,
618,QUICKWAY #2,38844,16 Chestnut St,Salem,VA,24153,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,10/24/2007,,1/15/2008,25," $ 2,000.00 ",,,,,
852,PIZZA HUT,11829,1224 W Main St,Salem,VA,24153,SOLD TO UAB,1,Y,ROANOKE,INITIAL HEARING,10/24/2007,2/22/2008,04/07/08,30," $ 3,000.00 ",10,,,,
936,FAMOUS ANTHONY'S,70694,1716 W Main St,Salem,VA,24153,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,3/10/2008,,5/5/2008,25," $ 2,000.00 ",,,,,
937,LIBERTY FOOD MART,10526,815 W Main St,Salem,VA,24153,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,3/10/2008,,5/5/2008,25," $ 2,000.00 ",,,,,
940, KROGER #320,77998,1925 Electric Rd,Salem,VA,24153,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,3/10/2008,,05/12/08,25," $ 2,000.00 ",,,,,
947,STOP IN FOOD STORES # 99,50684,40 W 4th St,Salem,VA,24153,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,3/10/2008,,05/12/08,25," $ 2,000.00 ",,,,,
950,T BONE JACKS STEAK & SEAFOOD,48391,1650 Braeburn Dr,Salem,VA,24153,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,3/10/2008,,05/12/08,25," $ 2,000.00 ",,,,,
968,SAKURA JAPANESE RESTAURANT,11542,2171 Apperson Dr,Salem,VA,24153,SOLD TO UAB,1,N,ROANOKE,INITIAL HEARING,10/24/2007,4/10/2008,05/27/08,25," $ 2,000.00 ",,,,,
997,FAST FREDDY'S RESTAURANT,47487,816 W Main St,Salem,VA,24153,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,3/10/2008,,6/4/2008,25," $ 2,000.00 ",,,,,
1053,APPLE MARKET,31330,200 Apperson Dr,Salem,VA,24153,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,3/10/2008,,06/18/08,25," $ 2,000.00 ",,,,,
252,WATKINS GROCERY,26621,3572 Bradshaw Rd,Salem,VA,241538714,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,6/14/2007,,8/20/2007,25," $ 2,000.00 ",,,,,
638,SHAWNEE MINI MART,31969,7120 Roanoke St,Shawsville,VA,24162,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,11/20/2007,,1/30/2008,25," $ 2,000.00 ",,,,,
306,STOP IN FOOD STORES # 146,40568,15720 Stewartsville Rd,Vinton,VA,24179,SOLD TO UAB,1,N,LYNCHBURG,CONSENT SETTLEMENT,9/12/2007,,10/4/2007,25," $ 2,000.00 ",,,,,
327,SHOP IN,46351,7865 Jordantown Rd,Vinton,VA,24179,SOLD TO UAB,1,N,LYNCHBURG,CONSENT SETTLEMENT,9/4/2007,,11/5/2007,25," $ 2,000.00 ",,,,,
674,JORDANTOWN MARKET,73770,5567 Jordantown Rd,Vinton,VA,241799746,SOLD TO UAB,1,N,LYNCHBURG,INITIAL HEARING,9/4/2007,1/9/2008,2/14/2008,25," $ 2,000.00 ",,,,,
343,"ED'S CITGO & FOOD MART, INC.",46512,1020 Old Airport Rd,Bristol,VA,24201,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,9/21/2007,,11/9/2007,25," $ 2,000.00 ",,,,,
405,THE WING DOCTOR,38499,847 Sullins St,Bristol,VA,24201,SOLD TO UAB,1,N,ROANOKE,OFFER IN COMPROMISE,9/21/2007,10/24/2007,11/27/2007,," $ 1,500.00 ",,,,,
384,OUTBACK STEAKHOUSE,22415,3168 Linden Dr,Bristol,VA,24201,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,9/21/2007,,12/7/2007,25," $ 2,000.00 ",,,,,
847,GOLDEN DRAGON RESTAURANT,47446,2112 Euclid Ave,Bristol,VA,24201,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,2/13/2008,,04/01/08,25," $ 2,000.00 ",,,,,
860,TEYA MART,44726,33 Commonwealth Ave,Bristol,VA,24201,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,9/7/2007,,04/08/08,25," $ 2,000.00 ",,,,,
875,CROSSINGS,50810,300 Bonham Rd,Bristol,VA,24201,SOLD TO UAB,1,N,ROANOKE,OFFER IN COMPROMISE,9/7/2007,3/26/2008,04/15/08,25," $ 1,500.00 ",,,,,
620,COURTYARD BY MARRIOTT,31148,3169 Linden Dr,Bristol,VA,242025960,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,11/15/2007,,1/15/2008,25," $ 2,000.00 ",,,,,
574,DEE DEES ONE STOP & DELI,26868,14308 Porterfield Hwy,Abingdon,VA,24210,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,11/15/2007,,1/15/2008,25," $ 2,000.00 ",,,,,
626,BARTER THEATRE,80006,127 Main St PO Box 867,Abingdon,VA,24210,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,11/7/2007,,1/30/2008,25," $ 2,000.00 ",,,,,
1032,BIG JOHN'S #2,38679,543 W Main St,Abingdon,VA,24210,SOLD TO UAB,1,N,ROANOKE,INITIAL HEARING,11/15/2007,5/5/2008,06/12/08,20," $ 1,500.00 ",,,,,
621,INTERSTATE  CHEVRON,70725,906 E Main St,Abingdon,VA,242104416,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,11/15/2007,,1/15/2008,25," $ 2,000.00 ",,,,,
407,"GREEN SPRINGS GROCERY, INC.",6217,22066 Green Spring Rd,Abingdon,VA,242115850,SOLD TO UAB,1,N,ROANOKE,INITIAL HEARING,1/17/2007,8/29/2007,10/12/2007,,,,,,Y,
200,FOOD CITY # 891,3420,603 Wood Ave E,Big Stone Gap,VA,24219,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,6/12/2007,,7/18/2007,25," $ 2,000.00 ",,,,,
400,BLACK DIAMOND FOOD & GAS 7,41042,3441 Gilley Ave,Big Stone Gap,VA,24219,SOLD TO UAB,1,Y,ROANOKE,INITIAL HEARING,6/7/2007,9/12/2007,10/24/2007,30," $ 3,000.00 ",,,,,
159,BLACK DIAMOND WILDCAT 76,71711,Hwy 23 B Main St,Pound,VA,24219,SOLD TO UAB,1,Y,ROANOKE,INITIAL HEARING,5/22/2007,10/3/2007,11/29/2007,30," $ 3,000.00 ",10,,,,
974,BLACK DIAMOND # 28,6756,Rt 1 Box 64,Pennington Gap,VA,24219,SOLD TO UAB,1,N,ROANOKE,INITIAL HEARING,9/27/2007,4/17/2008,05/27/08,20," $ 1,500.00 ",,,,,
650,COUNTRY CORNER,40697,332 Douglas Dr,Damascus,VA,24236,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,11/15/2007,,1/30/2008,25," $ 2,000.00 ",,,,,
339,DRYDEN 1 STOP HOUSE,6761,Hwy 58A  PO Box 164,Dryden,VA,24243,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,9/27/2007,,11/9/2007,25," $ 2,000.00 ",,,,,
291,DOUBLE KWIK DELICATESSEN #43,8879,25 Swords Creek Rd,Honaker,VA,24260,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,8/15/2007,,9/26/2007,25," $ 2,000.00 ",,,,,
286,THE OLD MILL,29269,Mill St PO Box 811,Lebanon,VA,24266,SOLD TO UAB,1,N,ROANOKE,INITIAL HEARING,3/14/2007,6/18/2007,8/2/2007,25," $ 2,000.00 ",,,,,
191,KWIKWAY MARKET # 2,19820,1625 W Park Ave,Norton,VA,24273,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,6/7/2007,,7/9/2007,25," $ 2,000.00 ",,,,,
203,WAL MART SUPERCENTER #1302,39911,780 Commonwealth Dr,Norton,VA,24273,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,6/20/2006,,7/18/2007,25," $ 2,000.00 ",,,,,
409,DOUBLE KWIK 8,45561,Hwy 421  Rfd 1  Box 499,Pennington Gap,VA,24277,SOLD TO UAB,1,N,ROANOKE,INITIAL HEARING,5/18/2007,10/9/2007,12/11/2007,,,,,,Y,
155,POUND CHEVRON STORE #2070,37590,10107 Orby Cantrell Hwy,Pound,VA,24279,SOLD TO UAB,1,Y,ROANOKE,INITIAL HEARING,6/12/2007,9/12/2007,10/22/2007,30," $ 3,000.00 ",10,,,,
134,STATE LINE MARKET,55124,Hwy 23 S 57,Weber City,VA,24290,SOLD TO UAB,1,Y,ROANOKE,OFFER IN COMPROMISE,5/18/2007,7/9/2007,7/19/2007,," $ 4,000.00 ",3,,,,
146,LEISURE LANE RESTAURANT,3946, 1709 Lee Hwy,Pulaski,VA,24301,SOLD TO UAB,1,Y,ROANOKE,INITIAL HEARING,1/23/2007,6/1/2007,7/13/2007,30," $ 3,000.00 ",10,,,,
652,COMPADRES MEXICAN RESTAURANT,42016,1106 E Main St,Pulaski,VA,243015314,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,11/6/2007,,1/30/2008,25," $ 2,000.00 ",,,,,
520,PURE COUNTRY CONVENIENCE,21334,4909 Fort Chiswell Rd,Austinville,VA,243123646,SOLD TO UAB,1,N,ROANOKE,INITIAL HEARING,6/13/2007,11/8/2007,1/2/2008,20," $ 1,500.00 ",,,,,
525,21 GROCERY & RESTAURANT,15778,9345 Elk Creek Pky,Elk Creek,VA,243269345,SOLD TO UAB,1,N,ROANOKE,INITIAL HEARING,5/17/2007,11/8/2007,1/2/2008,20," $ 1,500.00 ",,,,,
208,BRUSH CREEK STORE,41831,5391 Ivanhoe Rd,Fries,VA,24330,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,6/13/2007,,7/26/2007,25," $ 2,000.00 ",,,,,
647,GLADE SPRING CHEVRON,44148,12319 Maple St,Glade Spring,VA,24340,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,11/16/2007,,1/30/2008,25," $ 2,000.00 ",,,,,
704,U SAVE MARKET #1,45015,33464 Lee Hwy,Glade Spring,VA,24340,SOLD TO UAB,1,N,ROANOKE,INITIAL HEARING,6/24/2007,1/11/2008,2/19/2008,15," $ 1,500.00 ",,,,,
963,ROBIN'S GIT AND GO,71958,4172 Ivanhoe Rd,Ivanhoe,VA,24350,SOLD TO UAB,1,Y,ROANOKE,INITIAL HEARING,12/6/2007,4/16/2008,5/27/2008,30," $ 3,000.00 ",10,,,,
197,ROBINS GIT AND GO,71958,4172 Ivanhoe Rd,Ivanhoe,VA,243503535,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,6/13/2007,,7/16/2007,25," $ 2,000.00 ",,,,,
195,ROLLING HILLS MARKET,46186,208 Adwolfe Rd,Marion,VA,24354,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,4/19/2007,,7/16/2007,25," $ 2,000.00 ",,,,,
394,KIMONO JAPANESE CUISINE,35134,232 E Main St,Marion,VA,24354,SOLD TO UAB,1,N,ROANOKE,INITIAL HEARING,4/19/2007,8/27/2007,10/4/2007,25," $ 2,000.00 ",,,,,
639,RURAL RETREAT CHEVRON,43582,4149 Black Lick Rd,Rural Retreat,VA,24360,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,12/6/2007,,1/30/2008,25," $ 2,000.00 ",,,,,
648,"HILLTOP CARRYOUT, INC.",31873,535 N Main St,Rural Retreat,VA,24368,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,11/6/2007,,1/30/2008,25," $ 2,000.00 ",,,,,
891,VIRGINIA HEIGHTS TRAVEL STORE,72270,1009 N 4th St,Wytheville,VA,24382,SOLD TO UAB,1,N,ROANOKE,OFFER IN COMPROMISE,8/21/2007,4/4/2007,04/17/08,,,20,,,,
637,LOG HOUSE 1776,50462,520 E Main St,Wytheville,VA,243822033,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,11/6/2007,,1/30/2008,25," $ 2,000.00 ",,,,,
689,CLOCKTOWER TAVERN,43559,27 W Beverly St,Staunton,VA,24401,SOLD TO UAB,1,N,STAUNTON,CONSENT SETTLEMENT,12/12/2007,,2/8/2008,25," $ 2,000.00 ",,,,,
257,TEXCO FOOD MART #4,41040,800 Springhill Rd,Staunton,VA,244012866,SOLD TO UAB,1,N,STAUNTON,CONSENT SETTLEMENT,7/17/2007,,8/20/2007,25," $ 2,000.00 ",,,,,
355,CLIFTONDALE COUNTRY CLUB,43123,2707 Longdale Furnace Rd,Clifton Forge,VA,244222707,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,10/17/2007,,11/26/2007,25," $ 2,000.00 ",,,,,
304,7 ELEVEN 2531 28415J,17202,305 Augusta Ave,Grottoes,VA,244412511,SOLD TO UAB,1,N,STAUNTON,BOARD APPEAL HEARING,8/15/2007,,10/4/2007,25," $ 2,000.00 ",,,,,
755,VALLEY COUNTRY STORE,7334,2957 Turnpike Rd,Lexington,VA,24450,SOLD TO UAB,1,N,STAUNTON,INITIAL HEARING,10/12/2007,2/6/2008,03/17/08,15," $ 1,500.00 ",,,,,
309,MIDDLEBROOK GENERAL STORE,44272,3701 Middlebrook Rd,Middlebrook,VA,24459,SOLD TO UAB,1,N,STAUNTON,CONSENT SETTLEMENT,8/28/2007,,10/12/2007,25," $ 2,000.00 ",,,,,
399,MERREDITH'S FINE DINING & CATERING,27325,2323 Memorial Ave Ste 16D,Lynchburg,VA,24501,SOLD TO UAB,1,N,LYNCHBURG,INITIAL HEARING,6/12/2007,9/11/2007,11/29/2007,25," $ 2,000.00 ",,,,,
318,HARBOR INN SEAFOOD RESTAURANT,59905,3220 Old Forest Rd,Lynchburg,VA,245012336,SOLD TO UAB,1,N,LYNCHBURG,CONSENT SETTLEMENT,9/19/2007,,10/16/2007,25," $ 2,000.00 ",,,,,
592,THE FAT TUNA,43257,101 Northwynde Cir,Lynchburg,VA,24502,SOLD TO UAB,1,N,LYNCHBURG,CONSENT SETTLEMENT,10/29/2007,,1/4/2008,25," $ 2,000.00 ",,,,,
688,HAMS RESTAURANT,43415,5704-5708 Seminole Ave,Lynchburg,VA,24502,SOLD TO UAB,1,N,LYNCHBURG,CONSENT SETTLEMENT,11/14/2007,,2/8/2008,25," $ 2,000.00 ",,,,,
605,7 ELEVEN STORE 2531 20425,25975,20120 Lynchburg Hwy,Lynchburg,VA,245024062,SOLD TO UAB,1,N,LYNCHBURG,CONSENT SETTLEMENT,10/29/2007,,1/4/2008,25," $ 2,000.00 ",,,,,
332,KROGER # 408,6594,4119 Boonesboro Rd,Lynchburg,VA,24503,SOLD TO UAB,1,N,LYNCHBURG,CONSENT SETTLEMENT,9/21/2007,,11/5/2007,25," $ 2,000.00 ",,,,,
170,THE SPRING HOUSE,17652,9789 Richmond Hwy,Lynchburg,VA,24504,SOLD TO UAB,1,N,LYNCHBURG,OFFER IN COMPROMISE,6/15/2007,8/15/2007,8/29/2007,,,20,,,,
654,CHINA WOK SUPPER BUFFET,28426,1301 L Main St,Altavista,VA,245171134,SOLD TO UAB,1,N,LYNCHBURG,CONSENT SETTLEMENT,12/17/2007,,1/30/2008,25," $ 2,000.00 ",,,,,
666,EL CAZADOR,8551,911 Main St,Altavista,VA,245171625,SOLD TO UAB,1,N,LYNCHBURG,OFFER IN COMPROMISE,12/17/2007,1/30/2008,2/7/2008,," $ 1,500.00 ",,,,,
929,D & G'S STOP N GO,44680,12201 Philpott Rd,Alton,VA,24520,SOLD TO UAB,1,N,LYNCHBURG,CONSENT SETTLEMENT,2/28/2008,,5/5/2008,25," $ 2,000.00 ",,,,,
275,BRIAR PATCH,72175,883 S Main St,Amherst,VA,245219570,SOLD TO UAB,1,N,LYNCHBURG,CONSENT SETTLEMENT,7/26/2007,,9/10/2007,25," $ 2,000.00 ",,,,,
382,APPLE MARKET 4214,11864,6020 US Hwy 29,Blairs,VA,24527,SOLD TO UAB,1,N,LYNCHBURG,CONSENT SETTLEMENT,10/24/2007,,12/7/2007,25," $ 2,000.00 ",,,,,
543,JIFFY FOOD STORE 6,132,502 Lynchburg Ave,Brookneal,VA,24528,SOLD TO UAB,1,N,LYNCHBURG,INITIAL HEARING,6/13/2007,11/29/2007,1/11/2008,20," $ 1,500.00 ",,,,,
611,PIZZA HUT ,40955,1259 Piney Forest Rd,Danville,VA,245401503,SOLD TO UAB,1,Y,LYNCHBURG,INITIAL HEARING,9/25/2007,12/20/2007,1/31/2008,30," $ 2,500.00 ",10,,,,
836,RIVERSIDE LANES,44807,3215 Riverside Dr,Danville,VA,24541,SOLD TO UAB,1,N,LYNCHBURG,CONSENT SETTLEMENT,1/3/2008,,4/1/2008,25," $ 2,000.00 ",,,,,
895,LONE STAR STEAKHOUSE & SALOON,40441,255 Lowes Dr,Danville,VA,24541,SOLD TO UAB,1,N,LYNCHBURG,OFFER IN COMPROMISE,11/23/2007,4/4/2008,04/22/08,25," $ 2,000.00 ",,,,,
350,QUIK E FOOD STORE,37733,4380 Waterlick Rd,Forest,VA,245511551,SOLD TO UAB,1,N,LYNCHBURG,CONSENT SETTLEMENT,8/16/2007,,11/26/2007,25," $ 2,000.00 ",,,,,
672,CHINA ROYAL,53980,205 Gristmill Dr,Forest,VA,245512605,SOLD TO UAB,1,Y,LYNCHBURG,INITIAL HEARING,8/16/2007,1/11/2008,2/14/2008,30," $ 3,000.00 ",10,,,,
175,JEFF'S RESTAURANT,50771,1011 N Main St,Gretna,VA,24557,SOLD TO UAB,1,N,LYNCHBURG,INITIAL HEARING,6/15/2007,9/11/2007,10/24/2007,15," $ 1,500.00 ",,,,,
586,SYCAMORE GROCERY,42297,32677 US Hwy 29,Gretna,VA,245572340,SOLD TO UAB,1,N,LYNCHBURG,OFFER IN COMPROMISE,10/24/2007,12/21/2007,1/29/2008,," $ 1,500.00 ",,,,,
839,QUIK E FOOD STORES,73027,4664 S Amherst Hwy,Madison Heights,VA,24572,SOLD TO UAB,1,N,LYNCHBURG,CONSENT SETTLEMENT,1/7/2008,,4/1/2008,25," $ 2,000.00 ",,,,,
401,CAMPBELL'S TEXACO,47341,2501 Elon Rd,Monroe,VA,24574,SOLD TO UAB,1,N,LYNCHBURG,OFFER IN COMPROMISE,3/20/2007,6/14/2007,7/9/2007,," $ 1,500.00 ",,,,,
977,ROCKBRIDGE GENERAL STORE,12224,593 Wert Faulkner Hwy,Natural Bridge,VA,24579,SOLD TO UAB,1,N,STAUNTON,BOARD APPEAL HEARING,10/12/2007,2/6/2008,05/30/08,20," $ 1,750.00 ",,,,,
841,QUIK E FOOD STORE,37758,73 Campbell Hwy,Rustburg,VA,24588,SOLD TO UAB,1,N,LYNCHBURG,CONSENT SETTLEMENT,1/10/2008,,04/01/08,25," $ 2,000.00 ",,,,,
914,GOLDY'S TRUCK PLAZA,42340,7335 Wards Rd,Rustburg,VA,24588,SOLD TO UAB,1,N,LYNCHBURG,CONSENT SETTLEMENT,1/10/2008,,04/25/08,25," $ 2,000.00 ",,,,,
913,KASTLE GREENS GOLF CLUB,6185,11446 Rogues Rd,Midland,VA,24588,SOLD TO UAB,1,N,STAUNTON,CONSENT SETTLEMENT,3/5/2008,,04/25/08,25," $ 2,000.00 ",,,,,
274,APPLE MARKET 4105,11861,4035 B Halifax Rd,South Boston,VA,24592,SOLD TO UAB,1,N,LYNCHBURG,CONSENT SETTLEMENT,7/14/2007,,9/4/2007,25," $ 2,000.00 ",,,,,
528,APPLEBEE'S NEIGHBORHOOD GRILL,29231,3607 Old Halifax Rd,South Boston,VA,24592,SOLD TO UAB,1,Y,LYNCHBURG,OFFER IN COMPROMISE,9/27/2007,12/17/2007,1/4/2008,," $ 3,000.00 ",,,,,
278,WAL MART SUPERCENTER # 2761,16173,13320 G C Perry Hwy,Pounding Mill,VA,24637,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,7/24/2007,,9/10/2007,25," $ 2,000.00 ",,,,,
1043,RAVAN MART,26807,304 Nash Hill Rd,Raven,VA,24639,SOLD TO UAB,1,Y,ROANOKE,INITIAL HEARING,10/13/2007,5/6/2008,06/18/08,60," $ 5,000.00 ",15,,,,
272,"J. WALTERS CAFÉ, INC.",30012,169 Suffolk Ave,Richlands,VA,24641,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,7/17/2007,,8/29/2007,25," $ 2,000.00 ",,,,,
701,CARGO OIL CO.,35786,2513 2nd St,Richlands,VA,246412221,SOLD TO UAB,1,Y,ROANOKE,INITIAL HEARING,7/17/2007,1/11/2008,2/20/2008,30," $ 3,500.00 ",10,,,,
263,LITTLE BIG HORN STEAKHOUSE,30092,16069 Riverside Drive,Vansant,VA,24656,SOLD TO UAB,1,N,ROANOKE,CONSENT SETTLEMENT,7/24/2007,,8/24/2007,25," $ 2,000.00 ",,,,,
