RECORD CONTROL NUMBER,LICENSEE NAME,ABC LICENSE #,PHYSICAL ADDRESS,CITY,STATE,ZIP,CHARGES,NUMBER OF CHARGES,REPEAT ABC OFFENSE?,REGION,DISPOSITION METHOD,VIOLATION DATE,DECISION DATE,DISPOSITION DATE,SUSPENSION (DAYS),CIVIL PENALTY ($),MANDATORY SUSP. W/ CIVIL PENALTY (DAYS),PROBATION (MONTHS),REVOKED (Y/N),DISMISSED (Y/N),OTHER
533,SEOUL GOOL DAE GEE,48839,7220 C COLUMBIA PIKE,ANNANDALE,VA,22003,FINANCIAL RESPONSIBILITY,1,N,ALEXANDRIA,OFFER IN COMPROMISE,7/30/2008,,2/5/2009,," $ 1,000.00 ",,,,,
197,GOM BA WOO RESTAURANT,10997,7133C COLUMBIA PIKE,ANNANDALE,VA,22003,SOLD TO UNDER AGED BUYER,1,N,ALEXANDRIA,CONSENT SETTLEMENT,7/31/2008,,9/11/2008,25,,,,,,
940,CHAMPION MUSIC STUDIO,34540,7110 COLUMBIA PIKE,ANNANDALE,VA,22003,"DESIGNATED MANAGERNOT POSTED, AFTER HOURS CONSUMPTION OF A.B. -M.B. LOCALITY",2,N,ALEXANDRIA,INITIAL HEARING,5/24/2008,5/22/2009,06/30/09,10," $ 1,500.00 ",,,,,
41,SEOUL SOON DAE RESTAURANT,28568,4231 L MARKHAM STREET,ANNANDALE,VA,22003,FAILED TO HAVE DESIGNATED MANAGER PRESENT; FAILED TO KEEP COMPLETE AND SEPARATE RECORDS AT THE PLACE OF BUSINESS & AVAILABLE FOR INSPECTION BY SPECIAL AGENTS.,2,N,ALEXANDRIA,CONSENT SETTLEMENT,3/24/2008,,7/16/2008,7," $ 1,000.00 ",,,,,
589,SEVEN STAR CAFÉ,26350,7133 COLUMBIA PIKE,ANNANDALE,VA,22003,"FAILED TO OBILERTATE MB STAMPS, KEPT ORALLOWED TO BE KEPT UNAUTHORIZED ALCOHOLICA BEVERAGE",2,N,ALEXANDRIA,CONSENT SETTLEMENT,11/4/2008,,2/27/2009,," $ 2,500.00 ",,,,,
51,GABOJA RESTAURANT,43503,7119 COLUMBIA PIKE,ANNANDALE,VA,22003,LICENSEE PERMITTED CONSUMPTION OF AB BETWEEN THE HOURS OF 2:00 A.M. AND 6:00 A.M.; LICENSEE KEPT UNAUTHORIZED AB BETWEEN 2:20 A.M. AND 2:40 A.M.,2,N,ALEXANDRIA,CONSENT SETTLEMENT,5/24/2008,,7/16/2008,10," $ 1,500.00 ",,,,,
95,RINCONCITO LATINO RESTAURANT,13858,303 N. GLEBE ROAD,ARLINGTON,VA,22003,PURCHASED AB FOR REALES FROM A PERSON OTHER THAN A WHOLESALER; KEPT OR ALLOWED TO BE KEPT UNAUTHORIZED AB.,2,N,ALEXANDRIA,INITIAL HEARING,11/6/2007,7/9/2008,8/22/2008,10," $ 2,000.00 ",,,,,
906,CAFÉ U & I,17052,7031 LITTLE RIVER TPKE #14 C,ANNANDALE,VA,22003,"QUALIFICATIONS TO RETAIN WINE OR BEER LICENSE-""RESTAURANT"", DECEIVED OR ATTEMPED TO DEFRAUD THE BOARD OR ANY GOVT AUTHORITY",2,N,ALEXANDRIA,APPEAL HEARING,3/1/2008,1/15/2009,06/12/09,,,,,Y,,REVOKED
855,VONTTE,47953,7106 COLUMBIA PIKE,ANNANDALE,VA,22003,"FAILED TO OBLITERATE MB STAMPS 92 COUNTS), KEPT MB NOT BEARING MB STAMPS",3,Y,ALEXANDRIA,INITIAL HEARING,11/3/2008,4/15/2009,05/26/09,10," $ 3,500.00 ",3,,,,
939,RIVERSIDE CAFÉ,29812,"7331 LITTLE RIVER TPKE, TOP FLOOR",ANNANDALE,VA,22003,"FAILED TO OBLITERATE M.B. STAMPS, FAILED TO KEEP REOCORDS (GENERAL) AND MAKE AVAILABLE FOR INSPECTION, REFILLED OR TAMPERED-BOTTLES, M.B. LICNESE, KEPT OR ALLOWED TO BE KEPT UNAUTHORIZED A.B., KEPT M.B. NOT BEARING MB STAMPS",5,N,ALEXANDRIA,INITIAL HEARING,4/5/2008,5/20/2009,6/30/2009,10," $ 3,000.00 ",,,,,
325,ARAMARK ENTERTAINMENT,71606,7800 CELLAR DOOR DRIVE,BRISTOW,VA,22013,"ON TWO OCCASIONS LICENSEE CONSENTED TO A SALE OR SOMETHING OF VALUE TO J. F. FICK, A WHOLESALE LICENSEE; PURCHASED WINE OR BEER EXCEPT FOR CASH.",3,Y,ALEXANDRIA,OFFER IN COMPROMISE,7/10/2007,10/23/2008,11/6/2008,5," $ 1,500.00 ",,,,,
87,CVS PHARMACY 1390,26586,9582 OLD KEENE MILL ROAD,BURKE,VA,22015,SOLD TO UNDER AGED BUYER,1,Y,ALEXANDRIA,INITIAL HEARING,1/4/2008,7/3/2008,8/14/2008,30," $ 3,000.00 ",10,,,,
85,HO'S DYNASTY RESTAURANT,44134,6003 D & E BURKE CENTRE PARKWAY,BURKE,VA,22015,FAILED TO SUBMIT ANNUAL REVIEW REPORT ( 3 TIMES),3,Y,ALEXANDRIA,INITIAL HEARING,1/31/2007,7/3/2008,8/13/2008,7," $ 1,500.00 ",,,,,
141,THE PUB @ BROTHERS ENCORE ITALIAN RESTAURANT,1802,5135 WATERWAY DRIVE,MONCLAIR,VA,22026,FAILED TO KEEP RECORDS (GENERAL) AND MAKE AVAILABLE FOR INSPECTION,1,N,ALEXANDRIA,CONSENT SETTLEMENT,5/23/2008,,8/18/2008,, $ 500.00 ,,,,,
162,BOTTOM DOLLAR FOOD #2910,9877,3301 PINE BLUFF DRIVE,DUMFRIES,VA,22026,SOLD TO UNDER AGED BUYER,1,Y,ALEXANDRIA,OFFER IN COMPROMISE,5/30/2008,8/20/2008,8/26/2008,," $ 5,000.00 ",,,,,
145,APPLEBEES NEIGHBORHOOD GRILL & BAR,50456,3330 PINE BLUFF DRIVE,DUMFRIES,VA,22026,SOLD TO UNDER AGED BUYER,1,N,ALEXANDRIA,CONSENT SETTLEMENT,5/30/2008,,8/18/2008,," $ 2,000.00 ",,,,,
317,BELLISSIMO RESTAURANT,31128,10403 MAIN STREET,FAIRFAX ,VA,22030,FAILED TO SUBMIT ACCURATE ANNUAL REVIEW REPORT,1,N,ALEXANDRIA,INITIAL HEARING,5/28/2008,9/8/2008,10/29/208,7, $ 500.00 ,,,,,
491,LARUE 123,46880,4023 CHAIN BRIDGE ROAD,FAIRFAX ,VA,22030,FAILED TO SUBMIT ANNUAL REVIEW REPORT,1,N,ALEXANDRIA,INITIAL HEARING,3/31/2008,12/16/2008,1/26/2009,7, $ 500.00 ,,,,,
330,VESPUCCI,40579,40579 FAIRFAX BOULEVARD,FAIRFAX ,VA,22030,FAILED TO SUBMIT ANNUAL REVIEW REPORT,1,N,ALEXANDRIA,INITIAL HEARING,1/31/2008,9/18/2008,11/10/2008,7, $ 500.00 ,,,,,
588,XANDO COFFEE & BAR RESTAURANT/COSI SANDWICH BAR,7193,4250 FAIRFAX CORNER AVENUE,FAIRFAX ,VA,22030,SOLD TO UNDER AGED BUYER,1,N,ALEXANDRIA,CONSENT SETTLEMENT,12/16/2008,,2/27/2009,25,,,,,,
942,7 ELEVEN STORE 2581 10648,1174,3226 OLD LEE HWY,FAIRFAX,VA,22030,SOLD TO UNDER AGED BUYER,1,N,ALEXANDRIA,INITIAL HEARING,10/28/2008,5/15/2009,06/30/09,25," $ 1,750.00 ",,,,,
229,T T REYNOLDS,19744,10414 MAIN STREET,FAIRFAX ,VA,22030,QUALIFICATIONS; REFUSED TO COMPLY W/BOARD ORDER DATED 8/28/07; SOLD TO UAB ,3,Y,ALEXANDRIA,INITIAL HEARING,12/7/2007,8/12/2008,9/22/2008,,,,,Y,,REVOKED
421,RENE'S SUPPER CLUB,7764,3251 OLD LEE HIGHWAY,FAIRFAX ,VA,22030,TAMPERED WITH CONTENTS OF MB BOTTLES; SOLD AB IN AN UNAUTHORIZED MANNER; KEPT UNAUTHORIZED AB FOR SALE. ,3,N,ALEXANDRIA,INITIAL HEARING,3/20/2008,11/13/2008,12/19/2008,25," $ 2,000.00 ",,,,,
910,TEMEL,8691,3232 OLD PICKETT ROAD,FAIRFAX,VA,22031,KEPT OR ALLOWED TO BE KEPT UNAUTHORIZED A.B.,1,N,ALEXANDRIA,OFFER IN COMPROMISE,3/31/2009,,06/12/09,3, $ 250.00 ,,,,,
31,RSVP CATERING,11472,2930 PROSPERITY AVE,FAIRFAX,VA,22031,KEPT UNAUTHORIZED AB FOR SALE,1,N,ALEXANDRIA,CONSENT SETTLEMENT,4/9/2008,,7/16/2008,10," $ 1,000.00 ",,,,,
532,STAR THAI CUISINE,76592,13046 FAIR LAKES SHOPPING CENTER,FAIRFAX ,VA,22033,FAILED TO SUBMIT ANNUAL REVIEW REPORT,1,N,ALEXANDRIA,OFFER IN COMPROMISE,5/31/2008,,2/5/2009,, $ 500.00 ,,,,,
33,CHATTERS,27445,11900 PALACE WAY,FAIRFAX,VA,22033,SOLD TO UNDER AGED BUYER,1,N,ALEXANDRIA,CONSENT SETTLEMENT,5/18/2008,,7/24/2008,25," $ 2,000.00 ",,,,,
822,"POMODORO, PASTA, PIZZA & MORE",4768,12152 FAIRFAX TOWNE CENTER,FAIRFAX,VA,22033,SOLD TO UNDER AGED BUYER,1,N,ALEXANDRIA,CONSENT SETTLEMENT,3/7/2009,,05/12/09,," $ 2,000.00 ",,,,,
839,CHUTZPAH,16819,12214 FAIRFAX TOWNE CENTER,FAIRFAX,VA,22033,SOLD TO UNDER AGED BUYER,1,N,ALEXANDRIA,CONSENT SETTLEMENT,3/7/2009,,5/21/2009,," $ 2,000.00 ",,,,,
486,MY BAKERY & CAFÉ,41087,3508 COURTLAND DRIVE,FALLS CHURCH,VA,22041,FAILED TO SUBMIT ANNUAL REVIEW REPORT,1,Y,ALEXANDRIA,INITIAL HEARING,3/31/2008,12/12/2008,1/27/2009,," $ 1,000.00 ",SUSPENDED UNTIL MBAR IS SUBMITTED,,,,
211,PUEBLO NUEVO RESTAURANT,44092,6013 LEESBURG PIKE,FALLS CHURCH,VA,22041,FAILED TO SUBMIT ANNUAL REVIEW REPORT,1,N,ALEXANDRIA,CONSENT SETTLEMENT,4/30/2008,,9/17/2008,, $ 500.00 ,,,,,
209,EL MAJAHUAL CHIM PUN CALLEO REST,60852,3815 B & E S GEORGE MASON DRIVE,FALLS CHURCH,VA,22041,FAILED TO SUBMIT ANNUAL REVIEW REPORT,1,N,ALEXANDRIA,CONSENT SETTLEMENT,4/30/2008,,9/17/2008,, $ 500.00 ,,,,,
340,SAN MIGUAL MARKET,28594,5900 C. LEESBURG PIKE,FALLS CHURCH,VA,22041,LICENSEE REFUSED TO COMPLY WITH A CONDITION OR RESTRICTION OF THE LICENSE.,1,Y,ALEXANDRIA,INITIAL HEARING,4/1/2008,9/24/2008,11/13/2008,30," $ 2,500.00 ",10,,,,
252,BABYLON FUTBOL CAFÉ,45616,3501A S. JEFFERSON STREET,FALLS CHURCH,VA,22041,PURCHASED AB FOR RESALE FROM A PERSON OTHER THAN A WHOLESALER ,1,N,ALEXANDRIA,OFFER IN COMPROMISE,6/2/2008,9/22/2008,10/3/2008,10," $ 1,000.00 ",,,,,
303,MEAZA ETHIOPIAN REST & INTL. MARKET,46504,5700 COLUMBIA PIKE,FALLS CHURCH,VA,22041,REFILLED OR TAMPERED -BOTTLES - MB,1,N,ALEXANDRIA,APPEAL HEARING,1/9/2008,8/28/2008,10/23/2008,," $ 5,000.00 ",10,,,,
143,PEKING GOURMET INN,25966,6029 LEESBURG PIKE,FALLS CHURCH,VA,22041,SOLD TO UNDER AGED BUYER,1,N,ALEXANDRIA,CONSENT SETTLEMENT,6/24/2008,,8/18/2008,," $ 2,000.00 ",,,,,
413,THE OLIVE GARDEN ITALIAN REST 262,53961,"3548 S JEFFERSON STREET, STE 52",FALLS CHURCH,VA,22041,SOLD TO UNDER AGED BUYER,1,N,ALEXANDRIA,CONSENT SETTLEMENT,10/24/2008,,12/16/2008,," $ 2,000.00 ",,,,,
306,LUCKY THREE CHINESE REST,7440,5900 B LEESBURG PIKE,FALLS CHURCH,VA,22041,FAILED TO SUBMIT ANNUAL REVIEW TO THE BOARD; ADVERTISED ABOUT HAPPY HOUR.,2,N,ALEXANDRIA,INITIAL HEARING,9/1/2006,9/8/2008,10/23/2008,7," $ 1,000.00 ",,,,,
598,ARABIAN NIGHTS,48918,3403 PAYNE STREET,FALLS CHURCH,VA,22041,"KEPT OR ALLOWED TO BE KEPT UNAUTHORIZED A.B., FAILED TO OBLITERATE M.B. STAMPS",2,N,ALEXANDRIA,INITIAL HEARING,6/7/2008,1/21/2009,3/9/2009,15," $ 2,500.00 ",7,,,,
218,ARABIAN NIGHTS,48918,3403 PAYNE STREET,FALLS CHURCH,VA,22041,"PURCHASED WINE/FROM OTHER THAN A WHOLESALER; ADVERTISED HAPPY HOURS; ADVERTISED AB ILLEGALLY, FAILED TO KEEP RECORDS; FAILED TO OBLITERATE MB STAMPS IMMEDIATELY; FAILED TO KEEP DESIGNATED MGR'S NAME POSTED. ",6,Y,ALEXANDRIA,INITIAL HEARING,1/4/2008,8/12/2008,9/19/2008,7," $ 3,000.00 ",,,,,
843,CAPTAIN JERRYS RESTAURANT & CRAB HOUSE,33430,7800 LEE HWY,FALLS CHURCH,VA,22042,FAILED TO SUBMIT ANNUAL REVIEW REPORT,1,N,ALEXANDRIA,INITIAL HEARING,8/31/2008,4/15/2009,05/20/09,7, $ 500.00 ,,,,,
71,SECRET GARDEN BEEWON REST.,23227,6678 ARLINGTON BOULEVARD,FALLS CHURCH,VA,22042,FAILED TO SUBMIT ANNUAL REVIEW REPORT,1,N,ALEXANDRIA,INITIAL HEARING,11/1/2006,6/11/2008,8/1/2008,7, $ 500.00 ,,,,,
284,CAPTAIN JERRY'S RESTAURANT & CRAB HOUSE,33430,7800 E. LEE HIGHWAY,FALLS CHURCH,VA,22042,QUALIFICATIONS,1,Y,ALEXANDRIA,INITIAL HEARING,1/4/2008,9/2/2008,10/20/2008,20," $ 1,000.00 ",7,,,,
78,7 MARKET,42953,7812 LEE HIGHWAY,FALLS CHURCH,VA,22042,SOLD TO UNDER AGED BUYER,1,N,ALEXANDRIA,OFFER IN COMPROMISE,3/30/2008,7/15/2008,8/7/2008,," $ 2,000.00 ",,,,,
696,FAIRVIEW PARK MARRIOTT,46809,3111 FAIRVIEW PARK DRIVE,FALLS CHURCH,VA,22042,SOLD TO UNDER AGED BUYER,1,N,ALEXANDRIA,CONSENT SETTLEMENT,1/19/2009,,4/2/2009,," $ 2,000.00 ",,,,,
828,VELOCITY 5 SPORTS RESTAURANT,50803,8111 LEE HWY,FALLS CHURCH,VA,22042,"ALLOWED REMOVAL OF BEER SOLD FOR ON PREMISES CONSUMPTION, CONSUMPTION OF A.B. IN AREAS OTHER THAN IN DINING/DESIGNATED AREAS",2,N,ALEXANDRIA,CONSENT SETTLEMENT,2/21/2009,,5/21/2009,,"$1,000.00",,,,,
866,THE WESTIN TYSONS CORNER,39834,7801 LEESBURG PIKE,FALLS CHURCH,VA,22043,FAILED TO SUBMIT ACCURATE ANNUAL REVIEW REPORT,1,Y,ALEXANDRIA,CONSENT SETTLEMENT,12/31/2008,,05/22/09,," $ 1,000.00 ",,,,,
626,QUAN HAI LUA RESTAURANT,31876,"6795 WILSON BLVD, STE 19",FALLS CHURCH,VA,22044,KEPT OR ALLOWED TO BE KEPT UNAUTHORIZED A.B.,1,N,ALEXANDRIA,INITIAL HEARING,10/10/2008,2/6/2009,3/18/2009,10," $ 1,000.00 ",,,,,
761,TAY DO RESTAURANT,42711,6793 C WILSON BLVD,FALLS CHURCH,VA,22044,"FAILED TO KEEP RECORDS (GENERAL) AND MAKE AVAILABLE FOR INSPECTION, FAILED TO SUBMIT ANNUAL REVIEW REPORT, KEPT M.B. NOT BEARING MB STAMPS",3,N,ALEXANDRIA,INITIAL HEARING,9/25/2008,3/10/2009,04/17/09,10," $ 2,000.00 ",,,,,"CH 1-7/500, CH 2-7/500, CH 3-10/1000"
851,TAY DO RESTAURANT,42711,6793 C WILSON BLVD,FALLS CHURCH,VA,22044,"KEPT OR ALLOWED TO BE KEP UNAUTHORIZED A.B., FAILED TO KEEP RECORDS (GENERAL) AND MAKE AVAILABLE FOR INSPECTION, FAILED  TO OBLITERATE M.B. STAMPS, KEP M.B. NOT BEARING MB STAMPS, RETAILER PURCHASED WINE OR BEER OTHER THAN FROM WHOLESALER",5,Y,ALEXANDRIA,INITIAL HEARING,10/11/2008,4/10/2009,05/26/09,10," $ 2,500.00 ",,,,,
467,ANTHONYS PIZZA HOUSE & CARRY OUT,25664,307 309 W BROAD STREET,FALLS CHURCH,VA,22046,ADVERTISING-HAPPY HOUR,1,N,ALEXANDRIA,INITIAL HEARING,2/12/2008,11/18/2008,1/7/2009,,,,,,Y,DISMISSED
763,EL ZUNZAL RESTAURANT,57808,917 W BROAD STREET ,FALLS CHURCH,VA,22046,"ESTABLISHMENT DOES NOT CONFORM TO REQUIREMENTS OF GOVERNING BODY-SANITATION, HEALTH, CONSTRUCTION OR EQUIPMENT",1,N,ALEXANDRIA,INITIAL HEARING,9/6/2008,3/10/2009,04/20/09,10," $ 1,000.00 ",,,,,
196,PEKING DELIGHT RESTAURANT,39054,752A WALKER ROAD,GREAT FALLS,VA,22066,SOLD TO UNDER AGED BUYER,1,N,ALEXANDRIA,CONSENT SETTLEMENT,8/4/2008,,9/11/2008,," $ 2,000.00 ",,,,,
178,RITE AID PHARMACY 3738,78074,2260 A HUNTERS WOOD PLAZA,RESTON,VA,22070,DESIGNATED MANAGER NOT POSTED,1,N,ALEXANDRIA,CONSENT SETTLEMENT,7/11/2008,,8/29/2008,, $ 500.00 ,,,,,
592,Q STOP 601,866,502 S KING STREET,LEESBURG,VA,22075,SOLD TO UNDER AGED BUYER,1,N,ALEXANDRIA,CONSENT SETTLEMENT,1/15/2009,,2/27/2009,," $ 2,000.00 ",,,,,
192,"YOUNG WON TRADING, INC. ",18905,7220 UNIT U TELEGRAPH SQUARE DR,LORTON,VA,22079,WHOLESALER MADE ALCOHOLIC GIFTS TO PERSONS,1,Y,ALEXANDRIA,INITIAL HEARING,8/31/2007,7/28/2008,9/8/2008,7, $ 500.00 ,,,,,
796,CECILES WINE CELLAR,50171,1351 CHAIN BRIDGE ROAD,MCLEAN,VA,22101,FAILED TO COMPLY WITH ABC LAWS AND REGULATIONS,1,N,ALEXANDRIA,INITIAL HEARING,11/13/2008,3/31/2009,05/04/09,,,,,,Y,DISMISSED
797,CECILES WINE CELLAR,54945,1351 CHAIN BRIDGE ROAD,MCLEAN,VA,22101,VIOLATING OR VIOLATED PROVISION OF THE ABC ACT WHILE APPLICATION PENDING (SOLD/SELLING A.B.),1,N,ALEXANDRIA,INITIAL HEARING,11/13/2008,3/31/2009,05/04/09,,,,12,,,APPLICATION GRANTED W/ 1 YR PROBATION
530,COMPASS GROUP USA INC,9571,8200 JONES BRANCH DRIVE,MCLEAN,VA,22102,FAILED TO SUBMIT ACCURATE ANNUAL REVIEW REPORT     ,1,N,ALEXANDRIA,CONSENT SETTLEMENT,8/31/2008,,2/3/2009,, $ 500.00 ,,,,,
131,BOTTOM DOLLAR FOOD #2917,9860,8313 SUDLEY ROAD,MANASSAS,VA,22110,SOLD TO UNDER AGED BUYER,1,N,ALEXANDRIA,CONSENT SETTLEMENT,5/3/2008,,8/13/2008,," $ 2,000.00 ",,,,,
736,CALIFORNIA TORTILLA,52791,"2930 CHAIN BRIDGE ROAD, STE 102",OAKTON,VA,22124,"DESIGNATED MANAGER NOT ON DUTY, FAILED TO KEEP RECORDS (GENERAL) AND MAKE AVAILABLE FOR INSPECTION",2,N,ALEXANDRIA,CONSENT SETTLEMENT,1/26/2009,,4/15/2009,7,,,,,,
383,OCCOQUAN INN,3163,301 MILL STREET,OCCOQUAN,VA,22125,SOLD TO UNDER AGED BUYER; SOLD TO AN INTOXICATED PERSON; ALLOWED CONSUMPTION OF AN INTOXICATED PERSON; MADE AB GIFTS TO PERSONS; ALLOWED ON PREMISES CONSUMPTION TO BE REMOVED FROM AREA; MB QUALIFICATIONS,7,Y,ALEXANDRIA,INITIAL HEARING,10/17/2008,9/2/2008,12/10/2008,25," $ 6,500.00 ",,,,,WITHDREW APPEAL HEARING
482,GIN JA,6066,6126 BRANDON AVENUE,SPRINGFIELD,VA,22150,"ESTABLISHMENT DOES NOT CONFORM TO REQUIREMENTS OF GOVERNING BODY-SANITATION, HEALTH, CONSTRUCTION OR EQUIPMENT",1,N,ALEXANDRIA,INITIAL HEARING,6/19/2008,12/10/2008,1/14/2009,10," $ 1,000.00 ",,,,,
319,LA HACIENDA,74552,7035 BROOKFIELD PLAZA #37,SPRINGFIELD,VA,22150,FAILED TO OBLITERATE THE MIXED BEVERAGES STAMPS IMMEDIATELY.,1,N,ALEXANDRIA,INITIAL HEARING,5/6/2008,9/17/2008,11/4/2008,7, $ 500.00 ,,,,,
200,HOULIHANS RESTAURANT,24062,6550 LOISDAL ROAD,SPRINGFIELD,VA,22150,FAILED TO SUBMIT ANNUAL REVIEW REPORT,1,N,ALEXANDRIA,CONSENT SETTLEMENT,4/30/2008,,9/11/2008,, $ 500.00 ,,,,,
83,5 T RESTAURANT,40102,7052 GARDEN SPRING DRIVE,SPRINGFIELD,VA,22150,FAILED TO SUBMIT ANNUAL REVIEW REPORT,1,N,ALEXANDRIA,INITIAL HEARING,8/31/2007,6/27/2008,8/12/2008,7, $ 500.00 ,,,,,
894,PAPER MOON,52029,6315 AMHERST AVENUE,SPRINGFIELD,VA,22150,"FAILED TO COMPLY WITH ABC LAWS AND REGULATION, ALLOWED STRIPTEASE ACTS, ALLOWED EMPLOYEES TO APPEAR NUDE OR PARTIALLY NUDE",3,N,ALEXANDRIA,INITIAL HEARING,11/26/2008,4/23/2009,06/11/09,,,,,,Y,2 CHARGES WITHDRAWN AT HEARING
422,CAFÉ MILANO,77226,6961 HECHINGER DRIVE,SPRINGFIELD,VA,22151,ALLOWED CONSUMPTION OF AB BY UNDER AGED BUYER,1,N,ALEXANDRIA,INITIAL HEARING,5/3/2008,11/7/2008,12/19/2008,25," $ 2,000.00 ",,,,,
820,HUNAN WEST RESTAURANT,39443,8938 BURKE LAKE ROAD,SPRINGFIELD,VA,22151,SOLD TO UNDER AGED BUYER,1,N,ALEXANDRIA,CONSENT SETTLEMENT,3/7/2009,,05/12/09,," $ 2,000.00 ",,,,,
852,TA TOO BAR & RESTAURANT,39106,6981 C HECHINGER DRIVE,SPRINGFIELD,VA,22151,"RETAILER PURCHASED WINE/ BEER FROM NON-WHOLESALER, FAILED TO KEEP RECORDS & MAKE AVAILABLE FOR INSPECTION-2 COUNTS, FINANCIAL RESPONSIBILITY, FAILED TO OBLITERATE MB STAMPS, ADVERTISING- HAPPY HOUR, KEPT MB W/O MB STAMPS",7,Y,ALEXANDRIA,INITIAL HEARING,4/29/2008,4/10/2009,05/26/09,30," $ 14,500.00 ",15,,,,
430,CONNIES MARKET,9236,3901 GRAHAM PARK ROAD,TRIANGLE,VA,22172,SOLD TO UNDER AGED BUYER,1,N,ALEXANDRIA,CONSENT SETTLEMENT,10/27/2008,,12/22/2008,," $ 2,000.00 ",,,,,
766,VIENNA DRUG CENTER,9036,150 MAPLE AVENUE W,VIENNA,VA,22180,SOLD TO UNDER AGED BUYER,1,Y,ALEXANDRIA,INITIAL HEARING,10/22/2008,3/10/2009,04/20/09,30," $ 3,000.00 ",10,,,,
551,HUNAN LION RESTAURANT,33660,2070 CHAIN BRIDGE ROAD,VIENNA,VA,22182,FAILED TO SUBMIT ANNUAL REVIEW REPORT,1,N,ALEXANDRIA,CONSENT SETTLEMENT,9/30/2008,,2/11/2009,, $ 500.00 ,,,,,
652,7 ELEVEN STORE 2581 28556H,44310,8391 LEESBURG PIKE,VIENNA,VA,22182,SOLD TO UNDER AGED BUYER,1,N,ALEXANDRIA,CONSENT SETTLEMENT,2/4/2009,,3/23/2009,," $ 2,000.00 ",,,,,
2,SAFEWAY STORE 1270,53114,2042 DANIEL STUART SQ.,WOODBRIDGE,VA,22191,SOLD TO UNDER AGED BUYER,1,N,ALEXANDRIA,CONSENT SETTLEMENT,5/30/2008,,7/3/2008,25," $ 2,000.00 ",,,,,
156,THOMAS PIZZA & SUBS,25872,1972 DANIEL STUART SQUARE COURT,WOODBRIDGE,VA,22191,SOLD TO UNDER AGED BUYER,1,N,ALEXANDRIA,CONSENT SETTLEMENT,5/30/2008,,8/25/2008,25,,,,,,
142,TIO JUAN RESTAURANT POLLOS A LA BRASA,45441,13412 JEFFERSON DAVIS HWY,WOODBRIDGE,VA,22191,DESIGNATED MANAGER NOT ON DUTY; FAILED TO KEEP RECORDS (GENERAL) AND MAKE AVAILABLE FOR INSPECTION,2,N,ALEXANDRIA,CONSENT SETTLEMENT,6/3/2008,,8/18/2008,," $ 1,000.00 ",,,,,
943,EAST COAST BILLIARDS,54881,13989 JEFFERSON DAVIS HWY,WOODBRIDGE,VA,22191,"FAILED TO OBLITERATE M.B. STAMPS, DESIGNATED MANAGER NOT ON DUTY",2,N,ALEXANDRIA,INITIAL HEARING,9/12/2008,5/15/2009,06/30/09,7," $ 1,000.00 ",,,,,
854,CHARBROIL GRILL,12718,14239 POTOMAC MILLS,WOODBRIDGE,VA,22192,ADVERTISING-HAPPY HOUR,1,N,ALEXANDRIA,INITIAL HEARING,8/5/2008,4/15/2009,05/26/09,7, $ 750.00 ,,,,,
723,GATORS BILLIARDS & CAFÉ,19097,3081 GOLANSKY BLVD,WOODBRIDGE,VA,22192,"QUALIFICATIONS TO RETAIN MB LICENSE-""RESTAURANT"" -(RATIO PROVISION)",1,N,ALEXANDRIA,OFFER IN COMPROMISE,8/31/2008,,4/6/2009,," $ 1,000.00 ",,,,,
564,UNO CHICAGO GRILL,14722,2680 PRINCE WILLIAM PKWY,WOODBRIDGE,VA,22192,SOLD TO UNDER AGED BUYER,1,N,ALEXANDRIA,CONSENT SETTLEMENT,12/17/2008,,2/24/2009,," $ 2,000.00 ",,,,,
646,TACKETTS MILL EXXON,75383,12700 MINNIEVILLE ROAD,WOODBRIDGE,VA,22192,SOLD TO UNDER AGED BUYER,1,N,ALEXANDRIA,CONSENT SETTLEMENT,12/17/2008,,3/23/2009,," $ 2,000.00 ",,,,,
648,SMOKEY BONES BARBEQUE & GRILL,50892,2601 PRINCE WILLIAM COUNTY PKY,WOODBRIDGE,VA,22192,SOLD TO UNDER AGED BUYER,1,N,ALEXANDRIA,CONSENT SETTLEMENT,12/17/2008,,3/23/2009,," $ 2,000.00 ",,,,,
663,BAMBOO BUFFET NOODLE & GRILL,39698,14425 NEW BEDFORD WAY,WOODBRIDGE,VA,22192,SOLD TO UNDER AGED BUYER,1,N,ALEXANDRIA,CONSENT SETTLEMENT,2/16/2009,,3/27/2009,25,,,,,,
201,PALM TREE CHINESE CUISINE,6130,14313 POTOMAC MILLS ROAD,WOODBRIDGE,VA,22192,"FAILED TO KEEP DESIGNATED MGR.'S NAME POSTED WHILE HE WAS IN CHARGE; FAILED TO KEEP COMPLETE, ACCURATE RECORDS AT THE PLACE OF BUSINESS.",2,N,ALEXANDRIA,INITIAL HEARING,1/31/2008,8/5/2008,9/15/2008,10," $ 1,000.00 ",,,,,
205,SNACK MART II,46912,4802 DALE BOULEVARD,WOODBRIDGE,VA,22193,QUALIFICATIONS ,1,N,ALEXANDRIA,INITIAL HEARING,4/2/2008,8/8/2008,9/15/2008,,,,,,,APPLICATION GRANTED
591,MINI MART,43781,15052 CARDINAL DRIVE,WOODBRIDGE,VA,22193,SOLD TO UNDER AGED BUYER,1,N,ALEXANDRIA,CONSENT SETTLEMENT,12/17/2008,,2/27/2009,," $ 2,000.00 ",,,,,
