 RECORD CONTROL NUMBER ,LICENSEE NAME,ABC LICENSE #,PHYSICAL ADDRESS,CITY,STATE,ZIP,CHARGES,NUMBER OF CHARGES,REPEAT ABC OFFENSE?,REGION,DISPOSITION METHOD,VIOLATION DATE,DECISION DATE,DISPOSITION DATE,SUSPENSION (DAYS),CIVIL PENALTY ($),MANDATORY SUSP. W/ CIVIL PENALTY (DAYS),PROBATION (MONTHS),REVOKED (Y/N),DISMISSED (Y/N),OTHER
629,CRUISERS INC #2,26021,RT 82 W,CLEVELAND,VA,24225,SOLD TO UNDER AGED BUYER,1,Y,ROANOKE,INITIAL HEARING,10/1/2008,1/29/2009,3/18/2009,30," $ 3,000.00 ",10,,,,
891,PULASKI EXPRESS STOP #2,9238,4344 COUNT PULASKI DRIVE`,PULASKI,VA,24301,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,3/20/2009,,06/08/09,25,,,,,,
328,PULASKI EXPRESS SHOP,77519,"303 5TH STREET, N.E.",ROANOKE,VA,24301,SOLD TO UNDER AGED BUYER,1,Y,ROANOKE,INITIAL HEARING,11/6/2007,9/18/2008,11/10/2008,30," $ 3,000.00 ",10,,,,
703,KANGAROO EXPRESS #3709,39981,74 INDIAN VILLAGE TRAIL,BASTIAN,VA,24314,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,1/9/2009,,4/3/2009,," $ 2,000.00 ",,,,,
219,"VA CAROLINA PRODUCE, INC. ",44547,169 WARDS GAP ROAD,CANA,VA,24317,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,OFFER IN COMPROMISE,6/9/2008,9/10/2008,9/19/2008,," $ 1,500.00 ",,,,,
475,FOOD CITY #865,6468,9555 A EAST STUART DRIVE,GALAX,VA,24333,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,11/13/2008,,1/13/2009,," $ 2,000.00 ",,,,,
632,VALLEY GROCERY AND DELI,27250,35950 WIDNERS VALLEY ROAD,GLADE SRINGS,VA,24340,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,INITIAL HEARING,9/8/2008,1/29/2009,3/18/2009,25," $ 2,000.00 ",,,,,
119,FOOD LION 236,9645,RT 52 & RT 58 P.O. BOX 386,HILLSVILLE,VA,24343,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,6/9/2008,,8/13/2008,," $ 2,000.00 ",,,,,
542,BARKERS QUICK STOP,59666,210 W CHILHOWIE STREET,MARION,VA,24354,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,12/18/2008,,2/11/2009,25,,,,,,
357,MARION MARATHON,33891,611 SOUTH MAIN STREET,MARION,VA,24354,SOLD TO UNDER AGED BUYER,1,Y,ROANOKE,INITIAL HEARING,6/18/2008,10/7/2008,11/20/2008,30," $ 3,000.00 ",15,,,,
918,RR STATIONS,45541,234 E MAIN STREET,MARION,VA,24354,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,INITIAL HEARING,10/22/2008,5/5/2009,06/15/09,25," $ 2,000.00 ",,,,,
244,APPCO CONVENIENCE CENTER 39,58583,964 MAX MEADOWS ROAD,MAX MEADOWS,VA,24360,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,8/4/2008,,10/1/2008,," $ 2,000.00 ",,,,,
858,APPCO CONVENIENCE CENTER 39,585833,964 MAX MEADOWS ROAD,MAX MEADOWS,VA,24360,SOLD TO UNDER AGED BUYER,1,Y,ROANOKE,OFFER IN COMPROMISE,2/27/2009,,5/26/2009,," $ 5,000.00 ",3,,,,
585,FOOD COUNTRY USA 12,73754,576 N MAIN STREET,RURAL RETREAT,VA,24368,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,12/18/2008,,2/27/2009,," $ 2,000.00 ",,,,,
633,FOOD COUNTRY USA 12,73754,576 N MAIN STREET,RURAL RETREAT,VA,24368,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,INITIAL HEARING,8/4/2008,1/28/2009,3/18/2009,25," $ 2,000.00 ",,,,,
835,CRABTREE CONVENIENCE,77294,3716 SALTVILLE HWY,SALTVILLE,VA,24370,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,3/28/2009,,5/21/2009,," $ 2,000.00 ",,,,,
787,KANGAROO EXPRESS #3370,9267,125 HOLSTON ROAD,WYTHEVILLE,VA,24382,SOLD TO UNDER AGED BUYER,1,Y,ROANOKE,OFFER IN COMPROMISE,1/29/2009,,04/28/09,," $ 2,000.00 ",,,,,
693,LITTLE MART,34092,1116 W BEVERLY STREET,STAUNTON,VA,24401,SOLD TO UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,1/29/2009,,4/2/2009,," $ 2,000.00 ",,,,,
806,THE PAMPERED PALATE CAFÉ,10495,28 E BEVERLEY STREET,STAUNTON,VA,24401,SOLD TO UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,3/12/2009,,05/05/09,25,,,,,,
810,7 ELEVEN STORE 21146G,29690,2 IDLEWOOD BLVD,STAUNTON,VA,24401,SOLD TO UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,3/5/2009,,5/5/2009,," $ 2,000.00 ",,,,,
819,BEVERLEY STREET CONVENIENCE LLC,54765,2103 W BEVERLET STREET,STAUNTON,VA,24401,SOLD TO UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,3/12/2009,,05/12/09,," $ 2,000.00 ",,,,,
750,FOOD LION 1325,9845,2150 E MIDLAND TRAIL HILL TOP PLAZA,BUENA VISTA,VA,24416,SOLD TO UNDER AGED BUYER,1,N,STAUNTON,OFFER IN COMPROMISE,2/19/2009,,04/16/09,," $ 1,500.00 ",,,,,
756,HILLTOP,27920,2177 E MIDLAND TRAIL,BUENA VISTA,VA,24416,SOLD TO UNDER AGED BUYER,1,Y,STAUNTON,OFFER IN COMPROMISE,2/19/2009,,04/16/09,30,,,,,,
113,ONE STOP MART,3619,2211 GRAFTON STREET,CLIFTON FORGE,VA,24422,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,6/12/2008,,8/13/2008,," $ 2,000.00 ",,,,,
688,PRINCE FOOD MART,49482,1422 S DURANT ROAD,COVINGTON,VA,24426,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,2/2/2009,,4/2/2009,," $ 2,000.00 ",,,,,
618,CLIFF VIEW GOLF CLUB INC,6619,410 FRIELS DRIVE,COVINGTON,VA,24426,SOLD TO UNDER AGED BUYER,1,Y,ROANOKE,INITIAL HEARING,9/11/2008,1/30/2009,3/16/2009,20," $ 2,500.00 ",10,,,,
574,7 ELEVEN STORE 2531 28415J,17202,305 AUGUSTA AVENUE,GROTTOES,VA,24441,SOLD TO UNDER AGED BUYER,1,Y,STAUNTON,INITIAL HEARING,9/5/2008,2/9/2009,2/25/2009,25," $ 2,500.00 ",3,,,,
304,THE WINE SHOP AT HOT SPRINGS,41164,2829 MAIN STREET,HOT SPRINGS,VA,24445,SOLD TO UNDER AGED BUYER,1,N,STAUNTON,OFFER IN COMPROMISE,8/11/2008,10/21/2008,10/23/2008,," $ 1,500.00 ",,,,,
521,KROGER #404,6593,422 E NELSON STREET,LEXINGTON,VA,24450,SOLD TO UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,12/11/2008,,2/3/2009,," $ 2,000.00 ",,,,,
250,CAMPBELL AVE SUPER STOP,52236,3145 CAMPBELL AVENUE,LYNCHBURG,VA,24501,SOLD TO UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,7/30/2008,,10/1/2008,," $ 2,000.00 ",,,,,
262,TIMBERLAKE CITGO,40073,22535 TIMBERLAKE ROAD,LYNCHBURG,VA,24502,SOLD TO UNDER AGED BUYER,1,N,LYNCHBURG,INITIAL HEARING,3/27/2008,8/28/2008,10/9/2008,25," $ 2,000.00 ",,,,,
38,MILAN INDIAN CUISINE,17184,2124 WARDS ROAD,LYNCHBURG,VA,24502,SOLD TO UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,5/22/2008,,7/24/2008,25," $ 2,000.00 ",,,,,
836,QUIK E FOOD STORE,25799,6001 FORT AVENUE,LYNCHBURG,VA,24502,SOLD TO UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,2/3/2009,,5/21/2009,," $ 2,000.00 ",,,,,
862,JADE PALACE,46106,7118 TIMBERLAKE ROAD,LYNCHBURG,VA,24502,SOLD TO UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,3/17/2009,,05/22/09,," $ 2,000.00 ",,,,,
261,VINES CAFÉ,49505,2496 RIVERMONT AVENUE,LYNCHBURG,VA,24503,SOLD TO UNDER AGED BUYER,1,N,LYNCHBURG,INITIAL HEARING,4/16/2008,8/28/2008,10/9/2008,15," $ 1,750.00 ",,,,,
572,BULL BRANCH,13560,109 11TH STREET,LYNCHBURG,VA ,24504,"SOLD TO UNDER AGED BUYER, ILLUMINATION",2,N,LYNCHBURG,INITIAL HEARING,5/22/2008,1/14/2009,2/25/2009,20," $ 1,500.00 ",,,,Y,1 CHARGE DISMISSED
35,LYNCHBURG BASEBALL CONCESSIONAIRES,40472,CITY STADIUM FORT AVE. P.O. BOX 10213,LYNCHBURG,VA,24506,SOLD TO UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,5/22/2008,,7/24/2008,25," $ 2,000.00 ",,,,,
292,SUPERTEST JOY FOOD STORE,33112,1028 MAIN STREET,ALTAVISTA,VA,24517,SOLD TO UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,9/3/2008,,10/22/2008,," $ 2,000.00 ",,,,,
25,FOOD LION # 482,9707,1102 WASHINGTON STREET,AMHERST,VA,24521,SOLD TO UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,5/24/2008,,7/16/2008,25," $ 2,000.00 ",,,,,
347,APPLE MARKET 3206,11856,"1425 N. AMHERST HIGHWAY, STE 106",AMHERST,VA,24521,SOLD TO UNDER AGED BUYER,1,Y,LYNCHBURG,OFFER IN COMPROMISE,5/16/2008,11/17/2008,11/18/2008,," $ 4,500.00 ",3,,,,
166,EXPRESS LANE NO. 7,59888,7721 RICHMOND HIGHWAY,APPOMATTOX,VA,24522,SOLD TO UNDER AGED BUYER,1,N,LYNCHBURG,INITIAL HEARING,11/27/2007,7/16/2008,8/29/2008,20," $ 1,750.00 ",,,,,
528,KROGER #406,6596,7789 RICHMON DHWY,APPOMATTOX,VA,24522,SOLD TO UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,12/11/2008,,2/3/2009,," $ 2,000.00 ",,,,,
388,EL MERCADITO,44175,1011 S BOSTON ROAD,DANVILLE,VA,24540,SOLD TO UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,9/23/2008,,12/10/2008,25,,,,,,
529,COLONIAL MART,32647,603 ARNETT BLVD,DANVILLE,VA,24540,SOLD TO UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,12/17/2008,,2/3/2009,," $ 2,000.00 ",,,,,
115,CVS PHARMACY #7028,7354,18665 FOREST ROAD,FOREST,VA,24551,SOLD TO UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,5/27/2008,,8/13/2008,," $ 2,000.00 ",,,,,
526,CCS STOP & GO,39466,818 ROCKBRIDGE ROAD,GLASGOW,VA,24555,SOLD TO UNDER AGED BUYER,1,N,STAUNTON,CONSENT SETTLEMENT,12/11/2008,,2/3/2009,," $ 2,000.00 ",,,,,
9,LEE AND MOSS,35307,517 OLD WRIGHT RD,MADISON HEIGHTS,VA,24572,SOLD TO UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,5/17/2008,,7/3/2008,25," $ 2,000.00 ",,,,,
48,FOOD LION # 2557,19968,192 AMELON SQUARE PLAZA,MADISON HEIGHTS,VA,24572,SOLD TO UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,5/16/2008,,7/16/2008,25," $ 2,000.00 ",,,,,
302,PIZZA HUT,41916,4206 S AMHERST HWY,MADISON HEIGHTS,VA,24572,SOLD TO UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,8/13/2008,,10/22/2008,25,,,,,,
708,TRIANGLE MARKET,78155,100 WRIGHT SHOP ROAD,MADISON HEIGHTS,VA,24572,SOLD TO UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,1/14/2009,,4/3/2009,," $ 2,000.00 ",,,,,
691,LESTERS MILLSTONE MARKET,41267,10005 L P BAILEY HWY,NATHALIE,VA,24577,SOLD TO UNDER AGED BUYER,1,N,LYNCHBURG,CONSENT SETTLEMENT,2/5/2009,,4/2/2009,," $ 2,000.00 ",,,,,
298,GRAHAM MART,75865,1302 VIRGINIA AVENUE,BLUEFIELD,VA,24605,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,9/8/2008,,10/22/2008,," $ 2,000.00 ",,,,,
389,PIZZA HUT 014686,36654,1000 LEATHERWOOD LANE,BLUEFIELD,VA,24605,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,10/6/2008,,12/10/2008,25,,,,,,
49,FAST STOP,10920,HIGHWAY 460,BLUEFIELD,VA,24605,SOLD TO UNDER AGED BUYER; FAILED TO HAVE A DESIGNATED MANAGER PRESENT AND IN ACTUAL CHARGE OF BUSINESS,2,N,ROANOKE,CONSENT SETTLEMENT,4/30/2008,,7/16/2008,25," $ 2,500.00 ",,,,,
520,L & H MARKET & DELI INC,38706,1115 LITTLE POND ROAD,OAKWOOD,VA,24631,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,11/10/2008,,2/3/2009,25,,,,,,
411,PIC N SAVE SUPERMARKET,35015,8100 FALLS MILLS ROAD,POCAHONTAS,VA,24635,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,CONSENT SETTLEMENT,10/6/2008,,12/16/2008,," $ 2,000.00 ",,,,,
99,"DORAN GROCERY, INC.",12556,373 BOTTOM ROAD,RAVEN,VA,24639,SOLD TO UNDER AGED BUYER,1,Y,ROANOKE,APPEAL HEARING,7/17/2007,5/9/2008,8/25/2008,30," $ 3,000.00 ",10,,,,
286,EL RINCON MEXICAN GRILL,45371,5854 GOV GC PEERY ,RICHLANDS,VA,24647,SOLD TO UNDER AGED BUYER,1,N,ROANOKE,INITIAL HEARING,4/30/2008,8/26/2008,10/17/2008,25," $ 2,000.00 ",,,,,
